gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BnaA04G0222500WE,87.05210576,0.646379631,0.207857629,3.109722906,0.001872629,0.019698521
BnaA04G0222700WE,151.7760264,0.639538263,0.213340546,2.997734257,0.002719947,0.025796388
BnaA04G0223600WE,288.8554208,1.56539282,0.126397517,12.38468013,3.16E-35,1.82E-31
BnaA04G0223800WE,2218.838718,-0.609961334,0.120199378,-5.074579777,3.88E-07,2.41E-05
BnaA04G0224900WE,1565.830915,-1.20744519,0.308348764,-3.915842481,9.01E-05,0.001968119
BnaA04G0225900WE,192.7345928,0.749085821,0.16150903,4.638042956,3.52E-06,0.000145994
BnaA04G0226200WE,249.6475686,-1.21021756,0.180264048,-6.713582525,1.90E-11,4.56E-09
BnaA04G0227200WE,252.8133015,-0.641795747,0.150119448,-4.275233868,1.91E-05,0.000575358
BnaA04G0228900WE,47.47253962,-1.968139982,0.490723761,-4.010688169,6.05E-05,0.001439326
BnaA04G0229400WE,59.28549921,-0.561765246,0.206799948,-2.716467057,0.006598276,0.049184432
BnaA04G0230800WE,29.16476506,-2.054454988,0.358877042,-5.724676551,1.04E-08,1.10E-06
BnaA04G0233100WE,832.4928742,-1.256443941,0.251123229,-5.003296374,5.64E-07,3.29E-05
BnaA04G0233200WE,424.6244049,-0.974715218,0.193582207,-5.035148794,4.77E-07,2.86E-05
BnaA04G0233600WE,37.84279294,-2.553470512,0.811037027,-3.148401896,0.001641658,0.017813542
BnaA04G0235300WE,49.246694,-1.539484568,0.300306426,-5.126379036,2.95E-07,1.92E-05
BnaA04G0235700WE,242.9144306,-0.861870928,0.156126808,-5.520326338,3.38E-08,3.06E-06
BnaA04G0238100WE,79.29095861,-1.629866045,0.378915385,-4.301398439,1.70E-05,0.000519936
BnaA04G0239100WE,48.462435,-1.224562576,0.323191449,-3.788969598,0.000151273,0.002972184
BnaA04G0242300WE,77.17416375,0.739222534,0.2324468,3.180179447,0.001471839,0.016372163
BnaA04G0249800WE,27.38640694,1.486590152,0.392919537,3.783446769,0.000154671,0.00302275
BnaA04G0250800WE,81.63510718,1.160498425,0.282993057,4.100801759,4.12E-05,0.001057394
BnaA04G0255000WE,190.5905097,-0.681339807,0.236443156,-2.881622031,0.00395634,0.03402098
BnaA04G0256900WE,19.75242536,1.113627532,0.389629904,2.858167505,0.004260954,0.035955896
BnaA04G0257200WE,267.124539,0.666647917,0.17150347,3.887081228,0.000101457,0.00216365
BnaA04G0259800WE,66.85955474,-0.586792907,0.21295638,-2.755460561,0.005860957,0.045247609
BnaA04G0264200WE,77.38552653,-0.758595852,0.269480527,-2.815030316,0.004877263,0.039699323
BnaA04G0265200WE,2239.286954,-2.053559496,0.195024858,-10.52973204,6.30E-26,1.53E-22
BnaA04G0267700WE,651.4089176,-0.550370967,0.127133001,-4.329096014,1.50E-05,0.000472812
BnaA04G0268000WE,242.6754956,-1.663428616,0.406398889,-4.09309341,4.26E-05,0.001084717
BnaA04G0272600WE,278.1564313,-0.562236248,0.170283959,-3.301756962,0.000960813,0.012045848
BnaA04G0275000WE,81.01367916,0.645159667,0.223732643,2.883618857,0.003931343,0.033855363
BnaA04G0281500WE,17.8747938,1.726560178,0.590090638,2.92592369,0.003434352,0.03054127
BnaA04G0282300WE,40.37913761,-1.281260413,0.446746835,-2.867978716,0.004131033,0.035142767
BnaA04G0282700WE,480.0138468,-0.571608778,0.127321417,-4.489494311,7.14E-06,0.000259821
BnaA04G0282800WE,11.18172617,2.507220946,0.623839801,4.019014084,5.84E-05,0.0014017
BnaA04G0283500WE,284.2736727,0.813020181,0.142306138,5.713177192,1.11E-08,1.16E-06
BnaA04G0284700WE,45.95101881,-1.13645884,0.268964748,-4.225307775,2.39E-05,0.000690139
BnaA05G0000700WE,35.01604226,-1.154249033,0.38278088,-3.01543022,0.00256615,0.024769384
BnaA05G0001400WE,21.8909881,-1.408484051,0.43174297,-3.262320753,0.00110504,0.013363233
BnaA05G0003500WE,663.6708092,-0.506910197,0.150850603,-3.360345857,0.00077845,0.010227056
BnaA05G0004300WE,20.25833969,-2.253293944,0.497004547,-4.53374915,5.79E-06,0.00021741
BnaA05G0005600WE,135.6193262,-0.847318976,0.273949911,-3.092970442,0.001981639,0.020563518
BnaA05G0006100WE,124.2170614,0.865415223,0.215755198,4.011097912,6.04E-05,0.001437572
BnaA05G0008000WE,156.8917674,0.908436249,0.256580523,3.54055031,0.000399294,0.006211023
BnaA05G0009100WE,28.32489082,-1.513300734,0.542115012,-2.791475428,0.005246834,0.041918265
BnaA05G0011300WE,99.00190054,-0.811106142,0.211285196,-3.838916102,0.000123579,0.002533014
BnaA05G0011500WE,162.8624512,0.551492901,0.168293188,3.276976976,0.001049249,0.012870903
BnaA05G0013200WE,62.9590612,-0.874229109,0.320395639,-2.728592408,0.006360527,0.047907342
BnaA05G0015600WE,77.24922882,-0.914137982,0.337309015,-2.71009057,0.006726484,0.049769715
BnaA05G0016400WE,72.49994545,0.684520409,0.245926279,2.783437432,0.005378624,0.042660475
BnaA05G0017600WE,1289.547505,-0.509494797,0.137177552,-3.714126614,0.000203907,0.003742947
BnaA05G0019300WE,121.096745,0.856648352,0.242481437,3.532840958,0.00041112,0.006348013
BnaA05G0020100WE,48.94393781,-0.966766018,0.342045712,-2.826423436,0.0047071,0.038631084
BnaA05G0021300WE,35.67403628,1.013179963,0.33900583,2.988680057,0.002801854,0.026410107
BnaA05G0022700WE,92.14816328,-0.618381489,0.210787079,-2.933678344,0.003349711,0.030072994
BnaA05G0023300WE,1107.28439,0.660032333,0.189790446,3.477689979,0.000505755,0.007404555
BnaA05G0025300WE,75.86369173,-0.828340779,0.300106216,-2.760158682,0.005777329,0.044789612
BnaA05G0026000WE,442.7846912,-0.699433689,0.240800959,-2.904613386,0.00367707,0.032178028
BnaA05G0026600WE,34.32144245,1.103247729,0.382697486,2.88281938,0.003941334,0.033917259
BnaA05G0028400WE,246.6101373,-0.508370985,0.158841072,-3.200500841,0.00137189,0.015571131
BnaA05G0031500WE,23.91381879,-1.583709631,0.48914967,-3.237679037,0.001205063,0.014200019
BnaA05G0032800WE,492.0083032,-0.559987762,0.122061895,-4.587736114,4.48E-06,0.000177056
BnaA05G0033100WE,141.4726488,0.650816706,0.173979576,3.740764981,0.000183461,0.003460001
BnaA05G0033500WE,179.4484352,0.694074048,0.152523553,4.550602401,5.35E-06,0.000203519
BnaA05G0034700WE,161.0373603,0.544759487,0.182720515,2.981381093,0.002869515,0.026881238
BnaA05G0034900WE,15.34405746,-2.832352567,0.731648727,-3.871191818,0.000108305,0.002273359
BnaA05G0038600WE,74.15643392,0.843323967,0.242430732,3.478618235,0.000504006,0.007388347
BnaA05G0041500WE,30.13027377,1.943681507,0.434025967,4.478260875,7.53E-06,0.000272153
BnaA05G0042400WE,63.93513457,0.721976515,0.235225958,3.069289298,0.002145687,0.021780212
BnaA05G0044900WE,81.08518597,-0.805614929,0.232405986,-3.466412133,0.000527454,0.007630116
BnaA05G0048600WE,11.8927823,1.829375319,0.656312943,2.787352191,0.005314069,0.042292411
BnaA05G0050400WE,177.2160231,0.621977384,0.161504758,3.851139701,0.000117569,0.002435653
BnaA05G0051300WE,225.7597056,0.798399778,0.156127925,5.113753849,3.16E-07,2.03E-05
BnaA05G0052400WE,1963.990606,-0.871520559,0.208670109,-4.176547186,2.96E-05,0.000812658
BnaA05G0053000WE,510.8810407,1.449320809,0.175400491,8.262923307,1.42E-16,1.09E-13
BnaA05G0055100WE,270.7213875,-0.633797613,0.145469357,-4.356914918,1.32E-05,0.000426107
BnaA05G0062800WE,1525.957014,-0.829812437,0.231801847,-3.579835308,0.000343811,0.005527125
BnaA05G0064000WE,22.70614998,2.399596802,0.573220911,4.186164105,2.84E-05,0.000791737
BnaA05G0065600WE,2912.154887,-0.900764297,0.168339497,-5.350879101,8.75E-08,6.82E-06
BnaA05G0066200WE,1342.788821,-1.002155057,0.263574299,-3.802172894,0.000143433,0.002847919
BnaA05G0066900WE,634.0498885,0.613461397,0.155119734,3.954760504,7.66E-05,0.001731988
BnaA05G0067400WE,450.6601032,0.55517061,0.152698404,3.635732895,0.000277191,0.004710925
BnaA05G0069600WE,68.11480574,-2.233549277,0.295943235,-7.547221933,4.45E-14,2.16E-11
BnaA05G0069900WE,235.3529871,0.813395174,0.298614146,2.723900338,0.006451597,0.048404313
BnaA05G0070000WE,140.7686198,2.163366125,0.373646104,5.789880056,7.04E-09,7.82E-07
BnaA05G0070500WE,1117.255646,-1.057431777,0.267350097,-3.955232441,7.65E-05,0.001729629
BnaA05G0071700WE,31.17393371,1.908437688,0.580225676,3.289130019,0.001004976,0.012480663
BnaA05G0072200WE,4189.296826,-0.872455623,0.17275314,-5.050302541,4.41E-07,2.68E-05
BnaA05G0072700WE,104.5704587,-1.48720794,0.368618954,-4.034540069,5.47E-05,0.001329472
BnaA05G0074600WE,2381.248166,-0.590876504,0.116458414,-5.073712455,3.90E-07,2.42E-05
BnaA05G0075700WE,316.953235,-0.579538367,0.209306238,-2.768853771,0.005625388,0.043989157
BnaA05G0076500WE,405.8577598,-0.555762389,0.180209349,-3.083982012,0.002042499,0.021030585
BnaA05G0081400WE,67.80552789,0.872640921,0.316074656,2.760869639,0.005764768,0.044750249
BnaA05G0083100WE,25.46086183,1.054827212,0.386589647,2.728544903,0.006361443,0.047907342
BnaA05G0083700WE,1259.628122,-0.815260533,0.096631969,-8.436757923,3.26E-17,2.68E-14
BnaA05G0084000WE,94.86521529,0.915027096,0.330989528,2.764519772,0.005700665,0.04441198
BnaA05G0084100WE,122.7527374,1.495655274,0.24775847,6.036747293,1.57E-09,2.25E-07
BnaA05G0085000WE,395.2458656,-0.552074511,0.130878855,-4.218210134,2.46E-05,0.000706017
BnaA05G0088300WE,133.6293338,0.958843258,0.221998578,4.319141443,1.57E-05,0.000490279
BnaA05G0093800WE,56.24134997,0.981307626,0.280904861,3.493380717,0.000476946,0.007088648
BnaA05G0094400WE,286.3387523,0.714911064,0.149079886,4.795489725,1.62E-06,7.95E-05
BnaA05G0095200WE,373.4388189,0.566514389,0.158693466,3.569865881,0.000357164,0.00569608
BnaA05G0097600WE,1900.759854,-0.746257694,0.225389131,-3.310974629,0.000929716,0.011729395
BnaA05G0101000WE,1876.511448,0.588337626,0.163304911,3.602694026,0.000314936,0.005182275
BnaA05G0113500WE,94.38564718,0.669060651,0.223425097,2.994563548,0.002748378,0.02600714
BnaA05G0114200WE,132.6006996,0.659157366,0.176942927,3.725254102,0.000195119,0.003613301
BnaA05G0115900WE,12.40038368,-1.779043614,0.614861992,-2.893403132,0.003810918,0.033054263
BnaA05G0116700WE,368.4386474,0.524333712,0.181057124,2.895957372,0.003780037,0.03284206
BnaA05G0117900WE,80.97161091,2.823842215,0.29226573,9.661899864,4.38E-22,7.20E-19
BnaA05G0119000WE,490.1156052,-1.676609187,0.511563209,-3.277423309,0.001047592,0.012857418
BnaA05G0125000WE,12.24089218,1.788911547,0.599054833,2.986223379,0.002824462,0.02655812
BnaA05G0127200WE,283.8150572,0.515636356,0.177337118,2.907661764,0.00364142,0.031944929
BnaA05G0127800WE,53.87995446,-2.075806191,0.708955796,-2.927976895,0.003411754,0.030389671
BnaA05G0129500WE,58.80528808,2.011922669,0.312187533,6.444596451,1.16E-10,2.23E-08
BnaA05G0136300WE,81.73360527,-0.919596268,0.19503062,-4.715137909,2.42E-06,0.000107981
BnaA05G0138800WE,115.3962065,2.102164682,0.207931121,10.10990887,4.99E-24,9.20E-21
BnaA05G0138900WE,11.07022391,2.269112863,0.673179527,3.370739561,0.000749667,0.009976937
BnaA05G0139100WE,127.5112898,-0.74398024,0.242292149,-3.070591617,0.002136351,0.021731785
BnaA05G0141800WE,20.81620085,-1.199238892,0.387621933,-3.093836517,0.001975863,0.02051745
BnaA05G0146500WE,89.47091238,-0.720211976,0.204270254,-3.525780003,0.000422238,0.006465852
BnaA05G0147800WE,214.0966507,-0.701164263,0.224104445,-3.128738755,0.001755583,0.018789022
BnaA05G0148100WE,126.3961753,0.648563966,0.184746736,3.510557105,0.000447169,0.006761685
BnaA05G0151600WE,433.7896197,0.599073565,0.172418929,3.474523178,0.000511762,0.007459326
BnaA05G0152300WE,542.8317601,-0.542794156,0.152227806,-3.56567023,0.000362927,0.005760083
BnaA05G0159000WE,23.99593197,1.180950662,0.385518385,3.063279753,0.002189253,0.022081357
BnaA05G0163100WE,40.05159458,-0.909893449,0.285892612,-3.182640655,0.001459386,0.0163045
BnaA05G0164900WE,21477.19191,-0.572369857,0.16619202,-3.444027318,0.000573118,0.008134883
BnaA05G0168000WE,493.2457684,-0.634154592,0.233241119,-2.718879911,0.006550338,0.048914148
BnaA05G0169200WE,40.06117253,0.994655427,0.301113989,3.303252137,0.000955704,0.011994855
BnaA05G0169500WE,43.08296348,-1.336435048,0.460578158,-2.901646604,0.00371207,0.032416591
BnaA05G0171500WE,205.4016963,0.827185643,0.213126273,3.881199774,0.000103942,0.002201859
BnaA05G0172400WE,130.9541665,0.602919666,0.201016316,2.999356857,0.002705502,0.025723446
BnaA05G0174200WE,280.052886,-0.529839557,0.145739874,-3.635515412,0.000277425,0.004712865
BnaA05G0175400WE,54.32372732,0.940067061,0.26239101,3.582695383,0.000340067,0.005483346
BnaA05G0177600WE,114.9128496,0.619793319,0.217122588,2.854577799,0.004309408,0.036271765
BnaA05G0179600WE,664.3909222,-0.50598327,0.118366275,-4.274724973,1.91E-05,0.000575714
BnaA05G0185000WE,109.3609847,-0.739120538,0.248506203,-2.974253877,0.00293702,0.027354001
BnaA05G0186500WE,49.31128472,7.735251865,2.636486965,2.933923804,0.003347064,0.030055079
BnaA05G0265500WE,4416.507393,-0.52278341,0.154062583,-3.393318491,0.000690513,0.009343523
BnaA05G0276000WE,244.7074387,-0.693256984,0.155857584,-4.448015735,8.67E-06,0.000304352
BnaA05G0276600WE,106.7559406,-0.749763251,0.185264265,-4.04699337,5.19E-05,0.00127551
BnaA05G0280400WE,61.7876322,0.744072792,0.263088883,2.828218292,0.004680788,0.038497432
BnaA05G0282900WE,90.10766544,1.12798507,0.261425671,4.314744849,1.60E-05,0.000497772
BnaA05G0283200WE,178.4606682,0.537197229,0.180887628,2.969784248,0.00298009,0.027660083
BnaA05G0283500WE,431.4255089,-0.661747391,0.183796347,-3.600438218,0.000317681,0.005218128
BnaA05G0284500WE,17.08259091,21.52972586,4.123763791,5.220892114,1.78E-07,1.26E-05
BnaA05G0285000WE,26.19479871,-3.680416224,0.7526732,-4.889793104,1.01E-06,5.30E-05
BnaA05G0285300WE,92.30179957,-0.575353209,0.208011458,-2.765968831,0.005675396,0.044245041
BnaA05G0287500WE,33.07646137,1.240184217,0.451425366,2.747263025,0.006009492,0.046024325
BnaA05G0288200WE,181.9321133,-0.599713139,0.194905245,-3.076947151,0.002091324,0.02137911
BnaA05G0288300WE,90.85892246,-0.549802694,0.202424097,-2.716093099,0.006605734,0.049220892
BnaA05G0290100WE,522.4560654,0.500742197,0.146381714,3.420797465,0.000624378,0.008680627
BnaA05G0290300WE,26.00994617,1.234200892,0.418895542,2.946321383,0.003215781,0.029237566
BnaA05G0291100WE,69.78566342,1.030266675,0.327123994,3.149468376,0.001635678,0.017769921
BnaA05G0293400WE,480.9734352,-0.737819342,0.160946664,-4.584247511,4.56E-06,0.000179243
BnaA05G0297300WE,154.1917123,-0.65072075,0.196817495,-3.30621397,0.000945658,0.011894695
BnaA05G0297400WE,96.38470935,-1.004268274,0.281379262,-3.569091296,0.000358222,0.005706447
BnaA05G0298700WE,75.71133405,0.789666847,0.284264037,2.777934398,0.005470566,0.043174181
BnaA05G0301200WE,2008.033631,0.632978705,0.224588166,2.818397407,0.004826403,0.039378732
BnaA05G0305700WE,144.8801416,-2.52212881,0.437418177,-5.765944223,8.12E-09,8.97E-07
BnaA05G0306100WE,36.54380623,1.731426499,0.534311873,3.240479178,0.00119329,0.01411544
BnaA05G0308200WE,60.46961544,1.09987545,0.255649957,4.302271212,1.69E-05,0.000518237
BnaA05G0309300WE,71.56820309,0.939901437,0.210078307,4.474052791,7.68E-06,0.000275797
BnaA05G0310600WE,71.56820309,0.939901437,0.210078307,4.474052791,7.68E-06,0.000275797
BnaA05G0319200WE,2509.554154,-0.92676165,0.289317669,-3.203266685,0.001358781,0.015469353
BnaA05G0321800WE,1300.764851,-0.543592265,0.093640032,-5.805126831,6.43E-09,7.19E-07
BnaA05G0328000WE,553.670374,-0.504903867,0.101288519,-4.984808477,6.20E-07,3.57E-05
BnaA05G0329200WE,169.9456841,0.555845,0.202238405,2.748464114,0.005987519,0.045916935
BnaA05G0331400WE,255.7415796,-1.206900908,0.200393416,-6.0226575,1.72E-09,2.37E-07
BnaA05G0332800WE,214.7715255,-1.455901819,0.528626208,-2.754123418,0.005884957,0.04535767
BnaA05G0335900WE,485.9092652,-0.711507177,0.128727575,-5.527232042,3.25E-08,2.96E-06
BnaA05G0337400WE,21.37691433,2.318638503,0.792362684,2.926233844,0.003430929,0.030516726
BnaA05G0339000WE,31.88450462,-1.598829021,0.341655461,-4.679653049,2.87E-06,0.000123853
BnaA05G0341100WE,6384.658928,-0.659696107,0.175658308,-3.755564515,0.000172951,0.0033092
BnaA05G0341600WE,48.39854374,-2.454969518,0.701921052,-3.497500908,0.000469639,0.00701531
BnaA05G0346000WE,856.4863717,-0.657614052,0.111830513,-5.880452805,4.09E-09,4.89E-07
BnaA05G0347700WE,38.81698536,1.009176248,0.250566746,4.027574547,5.64E-05,0.001362997
BnaA05G0348400WE,254.5834193,0.612050557,0.172317625,3.55187438,0.000382497,0.006008587
BnaA05G0348500WE,136.3102538,-0.550587613,0.19558151,-2.815131202,0.004875732,0.039696853
BnaA05G0348700WE,170.5287785,-1.015409294,0.300703981,-3.376773703,0.000733414,0.009825909
BnaA05G0348800WE,14.30334597,-3.430474167,0.868658336,-3.949163928,7.84E-05,0.001764241
BnaA05G0349700WE,4354.402014,-1.565583108,0.555137636,-2.820171084,0.004799805,0.039196424
BnaA05G0350100WE,453.3381993,-0.525569987,0.172990223,-3.038148498,0.002380366,0.023471492
BnaA05G0351000WE,58.52230084,1.034624352,0.306952311,3.370635486,0.00074995,0.009977824
BnaA05G0352800WE,136.4300159,-0.584083842,0.208864908,-2.796467088,0.005166467,0.041412633
BnaA05G0358200WE,629.8072744,-0.631530564,0.185876284,-3.39758549,0.000679833,0.009247902
BnaA05G0361900WE,450.3889282,-0.619960226,0.100110957,-6.192731023,5.91E-10,9.27E-08
BnaA05G0363500WE,260.301651,0.505569285,0.150127125,3.367607864,0.000758234,0.010050303
BnaA05G0366100WE,30.49679351,4.275763083,0.72199287,5.922168015,3.18E-09,3.95E-07
BnaA05G0369700WE,111.3088918,0.884477758,0.241811641,3.657713723,0.000254475,0.00442775
BnaA05G0370300WE,264.4039564,-0.802681134,0.141854247,-5.658492085,1.53E-08,1.52E-06
BnaA05G0371800WE,135.586309,-0.715738702,0.191506384,-3.73741433,0.000185922,0.003493552
BnaA05G0372400WE,225.1792489,1.037398209,0.38218961,2.714354817,0.0066405,0.049323617
BnaA05G0375200WE,121.9911237,-0.602097703,0.221740149,-2.715330105,0.006620974,0.049257993
BnaA05G0376000WE,12.05324981,-2.75650878,0.685628482,-4.02041171,5.81E-05,0.001396317
BnaA05G0378300WE,218.2480081,-0.554851342,0.159008038,-3.489454677,0.000484007,0.007163554
BnaA05G0378900WE,117.4895475,-0.595739066,0.203925869,-2.921351125,0.003485168,0.030852488
BnaA05G0379400WE,106.6312567,0.568685918,0.176994183,3.213020393,0.00131347,0.015121639
BnaA05G0380300WE,354.6177313,0.509107483,0.15827012,3.216699918,0.001296742,0.014988979
BnaA05G0381800WE,33.9551636,-1.401285561,0.493763414,-2.837969603,0.004540151,0.037697405
BnaA05G0383100WE,200.7239199,-0.660927305,0.219311123,-3.013651547,0.002581241,0.024890177
BnaA05G0383600WE,121.4046316,0.579996299,0.18970704,3.057326166,0.002233211,0.022411888
BnaA05G0383900WE,137.9087217,-0.863097586,0.193223355,-4.466838834,7.94E-06,0.000283692
BnaA05G0384300WE,28.96744422,-1.820845661,0.549825661,-3.31167821,0.000927382,0.011709558
BnaA05G0385200WE,41.33109054,-2.49631651,0.901645486,-2.768623088,0.005629372,0.044005374
BnaA05G0385500WE,83.3876973,1.029082595,0.271015268,3.797138813,0.000146376,0.00289075
BnaA05G0390000WE,1206.42143,-1.712742365,0.462201583,-3.705617698,0.000210876,0.003835732
BnaA05G0392800WE,34.30735086,1.74331038,0.429328209,4.060554006,4.90E-05,0.00121335
BnaA05G0394000WE,1417.088126,-0.595838694,0.12363691,-4.819262271,1.44E-06,7.16E-05
BnaA05G0394400WE,75.13140567,-0.775518537,0.239663281,-3.235867152,0.001212738,0.014275855
BnaA05G0396400WE,222.7913668,-0.598424107,0.180525978,-3.314891933,0.000916786,0.011594834
BnaA05G0399900WE,321.5049421,1.561368687,0.228015946,6.847629368,7.51E-12,2.02E-09
BnaA05G0400300WE,1082.76989,1.217036664,0.214719849,5.66802123,1.44E-08,1.45E-06
BnaA05G0403000WE,68.31241286,-0.81213987,0.254058423,-3.196665792,0.001390259,0.015734413
BnaA05G0403100WE,138.6018931,0.589548752,0.191794726,3.073852788,0.002113137,0.021563824
BnaA05G0403300WE,76.86725777,0.780104841,0.215725964,3.616184282,0.000298978,0.004987362
BnaA05G0407300WE,156.8404586,0.647691806,0.19727702,3.283158916,0.001026508,0.01266322
BnaA05G0410300WE,34.2340304,8.067661042,2.561349802,3.149769327,0.001633994,0.017755814
BnaA05G0413700WE,120.9704294,1.047982174,0.246903717,4.244497359,2.19E-05,0.000643755
BnaA05G0414300WE,658.5098008,-0.748316303,0.167126039,-4.477556635,7.55E-06,0.000272838
BnaA05G0417700WE,22.49989542,1.726624049,0.430354415,4.012097914,6.02E-05,0.001432973
BnaA05G0419800WE,2361.823749,0.809406938,0.201649928,4.01392129,5.97E-05,0.001424962
BnaA05G0425300WE,282.5616002,-1.6286204,0.346240895,-4.703720517,2.55E-06,0.000112741
BnaA05G0428500WE,131.590344,0.66731643,0.183635911,3.633910305,0.000279158,0.004730387
BnaA05G0429900WE,141.9284924,0.535991367,0.154041805,3.479518858,0.000502315,0.007377083
BnaA05G0431000WE,115.5607538,0.860880002,0.21246243,4.051916396,5.08E-05,0.001252972
BnaA05G0431100WE,1108.022636,-0.684440029,0.188103027,-3.638644417,0.000274077,0.00467697
BnaA05G0434700WE,673.8737324,-0.570110378,0.203509449,-2.801395119,0.005088218,0.040992227
BnaA05G0435400WE,1030.266106,-0.669853166,0.15863857,-4.22251138,2.42E-05,0.00069701
BnaA05G0436100WE,142.8093385,-0.554430692,0.189617437,-2.923943604,0.003456274,0.030677008
BnaA05G0437000WE,215.755977,0.665733478,0.175919194,3.784314056,0.000154133,0.00301453
BnaA05G0437300WE,34.73483932,0.907515596,0.276787255,3.278747779,0.001042688,0.012817716
BnaA05G0440300WE,227.5797069,0.816280211,0.155916681,5.235361631,1.65E-07,1.17E-05
BnaA05G0440900WE,1302.442278,-0.535749504,0.137772899,-3.888642159,0.000100807,0.002154251
BnaA05G0444000WE,93.68651766,0.982290511,0.229284852,4.284149182,1.83E-05,0.00055604
BnaA06G0002100WE,167.2798115,1.038823374,0.24038309,4.321532664,1.55E-05,0.000485985
BnaA06G0004100WE,157.7082863,1.227052318,0.168003042,7.303750595,2.80E-13,1.13E-10
BnaA06G0007400WE,938.349563,0.756831872,0.199761742,3.788672773,0.000151454,0.002974468
BnaA06G0007800WE,4562.424575,-0.602850243,0.219893734,-2.741552625,0.006114956,0.046586062
BnaA06G0010700WE,101.939579,-0.660750777,0.237317704,-2.78424562,0.005365239,0.042592743
BnaA06G0012600WE,19.72532791,-1.540402274,0.562911826,-2.736489453,0.006209859,0.047027124
BnaA06G0012900WE,46.57893014,0.895547567,0.32030568,2.795915346,0.005175295,0.041461756
BnaA06G0014600WE,77.24257051,-0.595169489,0.165721032,-3.591393809,0.000328914,0.005335409
BnaA06G0014900WE,77.24257051,-0.595169489,0.165721032,-3.591393809,0.000328914,0.005335409
BnaA06G0017600WE,11981.10458,-0.76216811,0.262451059,-2.904039002,0.003683823,0.032212649
BnaA06G0018900WE,688.4902895,0.528960106,0.176081663,3.00406128,0.002664017,0.025433465
BnaA06G0021600WE,153.1754693,-0.672061443,0.169396449,-3.967388011,7.27E-05,0.001659044
BnaA06G0022900WE,149.2879455,-1.136742627,0.418133342,-2.71861273,0.006555631,0.0489444
BnaA06G0023100WE,17.3990224,1.76090912,0.605417639,2.908585755,0.003630676,0.031874954
BnaA06G0024400WE,204.3310071,0.583607891,0.207907002,2.807062224,0.004999558,0.04044196
BnaA06G0030500WE,29.57538984,-1.724833467,0.497191272,-3.469154759,0.000522099,0.00756928
BnaA06G0033900WE,426.3405529,-0.515531822,0.135814951,-3.795839995,0.000147144,0.002899714
BnaA06G0035300WE,1670.686347,1.257269573,0.350933549,3.582642862,0.000340135,0.005483346
BnaA06G0038800WE,721.4287478,-1.259059247,0.278476326,-4.521243382,6.15E-06,0.000228982
BnaA06G0040500WE,204.1739827,-0.652692156,0.193046629,-3.381007786,0.000722205,0.009709621
BnaA06G0040900WE,13.98208684,2.263796567,0.695897186,3.253061821,0.001141687,0.013644468
BnaA06G0042600WE,35.27469881,2.062584824,0.444845093,4.63663612,3.54E-06,0.000146858
BnaA06G0042900WE,63.09166624,-1.105371012,0.394676,-2.800704914,0.005099112,0.041060994
BnaA06G0043300WE,624.0748374,-0.700864079,0.173611155,-4.036976086,5.41E-05,0.001318529
BnaA06G0046200WE,178.6195522,-0.523250286,0.168621674,-3.103102203,0.001915035,0.019998486
BnaA06G0047100WE,1179.91622,-0.545280084,0.104414859,-5.222246015,1.77E-07,1.25E-05
BnaA06G0048500WE,353.9087265,0.733454283,0.185295554,3.958294027,7.55E-05,0.001713295
BnaA06G0048600WE,28.03266825,1.274035054,0.36572447,3.483592587,0.000494732,0.007296505
BnaA06G0049700WE,107.6931576,0.922457184,0.21807826,4.229936459,2.34E-05,0.000679504
BnaA06G0050000WE,109.9078543,0.986400706,0.33375615,2.955453275,0.0031221,0.028632092
BnaA06G0050300WE,106.6417962,-0.618486396,0.205634413,-3.007698886,0.002632338,0.025240863
BnaA06G0053200WE,222.8494014,0.716391216,0.176310834,4.063228568,4.84E-05,0.001202112
BnaA06G0053900WE,300.3514488,-0.546592507,0.119165205,-4.586846519,4.50E-06,0.000177584
BnaA06G0054100WE,54.59068092,-1.285692801,0.378443657,-3.397316288,0.000680503,0.009249043
BnaA06G0061900WE,71.87736453,-1.243986894,0.437039603,-2.84639398,0.004421745,0.036947312
BnaA06G0062700WE,110.2134977,-0.817155708,0.261703903,-3.122443725,0.001793564,0.019091911
BnaA06G0064000WE,2101.143825,-0.864286413,0.162532766,-5.317613387,1.05E-07,7.97E-06
BnaA06G0066900WE,59.43759497,1.455857697,0.533583335,2.728454212,0.006363192,0.047912686
BnaA06G0068400WE,95.61082345,-0.992585775,0.342608033,-2.897146825,0.003765735,0.032742491
BnaA06G0070700WE,47.97574153,-1.321782155,0.293888536,-4.497562829,6.87E-06,0.000251747
BnaA06G0072300WE,54.04750626,-0.778529036,0.260844996,-2.984642402,0.0028391,0.02664671
BnaA06G0072600WE,501.4680736,0.516382214,0.137191138,3.76396188,0.000167242,0.003224069
BnaA06G0073000WE,87.861467,-1.125756773,0.397602196,-2.831364576,0.004634986,0.038243612
BnaA06G0074100WE,85.04782266,0.775463301,0.243755229,3.181319654,0.001466058,0.016347571
BnaA06G0077200WE,227.7546084,-0.858673006,0.292731648,-2.933311151,0.003353676,0.030090997
BnaA06G0080100WE,161.1027704,-1.085411252,0.359262375,-3.021221616,0.00251757,0.024455941
