gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BnaA05G0331400WE,255.7415796,-0.715926491,0.193198955,-3.705643705,0.000210855,0.005164773
BnaA05G0332600WE,29.11895587,1.01572702,0.264275754,3.843436272,0.000121324,0.00343818
BnaA05G0332700WE,273.4415884,0.557443106,0.135885165,4.102310255,4.09E-05,0.001526759
BnaA05G0333100WE,3.815771513,4.420948354,1.287220897,3.43449082,0.000593668,0.010869981
BnaA05G0338100WE,232.3990859,0.565956789,0.118686127,4.768516774,1.86E-06,0.00013893
BnaA05G0340700WE,6.431921591,2.781135028,0.956246312,2.908387716,0.003632976,0.039253523
BnaA05G0341800WE,13.68533711,-1.640331141,0.534138773,-3.07098309,0.002133552,0.027192334
BnaA05G0342800WE,447.3276037,0.769309775,0.162905333,4.722434566,2.33E-06,0.000165834
BnaA05G0343900WE,22.14205705,2.184788366,0.449642614,4.858944183,1.18E-06,9.91E-05
BnaA05G0344800WE,83.59195525,-0.851311256,0.287712429,-2.958896351,0.003087429,0.035184943
BnaA05G0347200WE,145.4632997,-0.596022529,0.176820004,-3.370786764,0.000749539,0.012820232
BnaA05G0348700WE,170.5287785,-1.078167556,0.285057109,-3.782286152,0.000155395,0.004143337
BnaA05G0348800WE,14.30334597,-3.979751822,0.934159908,-4.26024687,2.04E-05,0.000900987
BnaA05G0353100WE,500.7311721,-0.511049728,0.148546534,-3.440334255,0.000580996,0.010718967
BnaA05G0354000WE,144.5611167,0.635026037,0.153049194,4.149162892,3.34E-05,0.001305863
BnaA05G0355100WE,123.9461062,0.5926747,0.164085098,3.61199588,0.000303849,0.006747989
BnaA05G0355500WE,128.1629994,-0.541559601,0.176159956,-3.074249176,0.002110331,0.02700242
BnaA05G0357100WE,81.22359293,-0.760956042,0.233841343,-3.254155277,0.001137301,0.017235914
BnaA05G0360300WE,19.62923042,1.610289806,0.459534091,3.504179206,0.000458017,0.009024883
BnaA05G0361100WE,9.436945353,-4.495396811,0.956983379,-4.697465923,2.63E-06,0.000182571
BnaA05G0366400WE,92.4240721,0.71287642,0.203964415,3.495101928,0.000473881,0.009249681
BnaA05G0373600WE,212.9566488,0.608086338,0.168648705,3.605638944,0.000311386,0.006863881
BnaA05G0374700WE,122.1562358,0.843836854,0.18561289,4.546219037,5.46E-06,0.000322386
BnaA05G0378300WE,218.2480081,-0.603350356,0.160527825,-3.758540656,0.000170907,0.004432777
BnaA05G0379400WE,106.6312567,0.582802775,0.172413755,3.38025684,0.000724181,0.01250368
BnaA05G0381000WE,14.16825531,-2.434504492,0.66567334,-3.65720594,0.00025498,0.005896056
BnaA05G0382700WE,210.9340123,-0.523756606,0.127394095,-4.11130991,3.93E-05,0.001484029
BnaA05G0383600WE,121.4046316,1.142081449,0.180844491,6.315268109,2.70E-10,1.03E-07
BnaA05G0384300WE,28.96744422,-3.169112514,0.591823318,-5.354828746,8.56E-08,1.18E-05
BnaA05G0385500WE,83.3876973,0.926576755,0.25931237,3.573206915,0.000352636,0.007497205
BnaA05G0386000WE,78.99524642,0.643658562,0.229450183,2.805221398,0.005028203,0.048683599
BnaA05G0387800WE,266.280401,0.626485271,0.140716801,4.452100012,8.50E-06,0.000464379
BnaA05G0390700WE,23.01547125,1.79535922,0.379427366,4.731759962,2.23E-06,0.000160533
BnaA05G0392000WE,18.14348344,1.699174898,0.42565844,3.991874092,6.56E-05,0.002162119
BnaA05G0392100WE,147.0017214,0.754101006,0.169467858,4.449817294,8.59E-06,0.000467427
BnaA05G0396500WE,87.29508584,0.615230049,0.197275022,3.11864139,0.001816869,0.024209786
BnaA05G0399900WE,321.5049421,1.316204182,0.21576531,6.100165879,1.06E-09,3.23E-07
BnaA05G0403000WE,68.31241286,-1.057017582,0.273058196,-3.871034081,0.000108375,0.003170345
BnaA05G0404100WE,24.27789463,-1.677580901,0.482901913,-3.473957871,0.000512842,0.009776271
BnaA05G0404200WE,1385.772593,0.63228208,0.105770013,5.977895459,2.26E-09,6.15E-07
BnaA05G0408100WE,31.57176411,-1.649333952,0.343413786,-4.802759876,1.56E-06,0.000121946
BnaA05G0414700WE,30.26271508,1.148465472,0.375075275,3.061959953,0.002198929,0.027799549
BnaA05G0415600WE,13.39561655,-1.528405439,0.543962479,-2.809762618,0.004957805,0.048220989
BnaA05G0417700WE,22.49989542,1.333173232,0.390651565,3.412691388,0.000643247,0.011462751
BnaA05G0419800WE,2361.823749,0.630446321,0.190393338,3.311283517,0.000928691,0.014986137
BnaA05G0420800WE,86.0968773,0.712491714,0.239917336,2.969738347,0.002980535,0.034341226
BnaA05G0421800WE,89.26321506,0.839908826,0.220419639,3.810499055,0.000138687,0.003810306
BnaA05G0428500WE,131.590344,0.527133547,0.177020884,2.977804282,0.002903213,0.033742097
BnaA05G0429600WE,277.2713835,-0.77062214,0.160944528,-4.788122644,1.68E-06,0.000129294
BnaA05G0429900WE,141.9284924,0.672855042,0.143488556,4.689259263,2.74E-06,0.000188091
BnaA05G0431000WE,115.5607538,0.913282469,0.1972847,4.629261501,3.67E-06,0.000235942
BnaA05G0431100WE,1108.022636,-0.570352863,0.178222738,-3.200225003,0.001373203,0.019804264
BnaA05G0431300WE,673.9349458,-0.519420133,0.112055453,-4.635384717,3.56E-06,0.000230454
BnaA05G0433400WE,180.3711014,0.789752127,0.237562442,3.324398082,0.000886096,0.014482391
BnaA05G0434500WE,141.2039492,-0.888577349,0.200295544,-4.436331096,9.15E-06,0.000486749
BnaA05G0435400WE,1030.266106,-0.72194852,0.14974735,-4.821110481,1.43E-06,0.000114596
BnaA05G0439300WE,130.5703738,-0.64795029,0.195301571,-3.317691126,0.000907648,0.014758278
BnaA05G0440300WE,227.5797069,1.024458031,0.152323767,6.725529801,1.75E-11,1.00E-08
BnaA05G0440900WE,1302.442278,-0.864853066,0.129919847,-6.656820221,2.80E-11,1.51E-08
BnaA05G0443300WE,14.75645146,-2.637441205,0.570929479,-4.619556886,3.85E-06,0.000244887
BnaA05G0444100WE,91.79358991,-0.612800529,0.195615049,-3.132686011,0.001732146,0.023438284
BnaA05G0444200WE,934.1213408,0.589191646,0.083107852,7.089482327,1.35E-12,1.14E-09
BnaA06G0004100WE,157.7082863,0.962416545,0.15397242,6.250577494,4.09E-10,1.44E-07
BnaA06G0011600WE,205.7737819,0.638924582,0.160917094,3.970520272,7.17E-05,0.002320238
BnaA06G0011700WE,23.70102507,-1.081408693,0.33735516,-3.205549583,0.001348048,0.019529615
BnaA06G0013800WE,106.0396726,-0.646155275,0.172264111,-3.750957012,0.000176161,0.004540317
BnaA06G0014400WE,4.082626428,4.684686553,1.428447965,3.279564023,0.001039676,0.016196706
BnaA06G0014700WE,4.082626428,4.684686553,1.428447965,3.279564023,0.001039676,0.016196706
BnaA06G0015400WE,374.1442739,0.580422944,0.161648788,3.590642105,0.000329864,0.00716748
BnaA06G0020000WE,13790.60456,0.525002004,0.100711345,5.212938045,1.86E-07,2.22E-05
BnaA06G0023200WE,44.73630142,-1.249149377,0.333120127,-3.749846609,0.000176943,0.004551665
BnaA06G0026500WE,8.365992168,2.970415867,0.657671176,4.516566901,6.29E-06,0.000362345
BnaA06G0026800WE,167.1339097,0.527693683,0.135603253,3.891452984,9.96E-05,0.002962139
BnaA06G0029200WE,26.37275174,1.370680009,0.376189963,3.643584743,0.000268867,0.006145204
BnaA06G0030500WE,29.57538984,-2.000684239,0.547799127,-3.652222395,0.000259981,0.005990906
BnaA06G0031700WE,37.47686039,1.367202906,0.293635341,4.656125186,3.22E-06,0.000213078
BnaA06G0032900WE,126.2529458,0.521526334,0.163469241,3.190363702,0.001420938,0.020304563
BnaA06G0035300WE,1670.686347,0.940917418,0.330052977,2.850807246,0.00436084,0.044264474
BnaA06G0038800WE,721.4287478,-0.915596135,0.266582672,-3.434567324,0.000593501,0.010869981
BnaA06G0042600WE,35.27469881,1.980999655,0.424706705,4.664394579,3.10E-06,0.000206222
BnaA06G0043900WE,48.55584479,-2.049900276,0.414624775,-4.943988872,7.65E-07,7.13E-05
BnaA06G0048500WE,353.9087265,0.528557358,0.177072619,2.984975096,0.002836014,0.033192699
BnaA06G0050100WE,14.15669255,-1.859009384,0.626364642,-2.967934744,0.00299808,0.034486051
BnaA06G0050300WE,106.6417962,-0.650599833,0.216417419,-3.006226748,0.002645117,0.031674842
BnaA06G0050700WE,84.3826418,0.618386078,0.17179357,3.599588021,0.000318722,0.006988017
BnaA06G0051900WE,2.410917546,-4.623674123,1.450346764,-3.187978378,0.001432712,0.020401703
BnaA06G0056000WE,76.93878071,0.915439103,0.168025973,5.448199991,5.09E-08,7.79E-06
BnaA06G0056600WE,40.45320246,-1.275809446,0.447369306,-2.851803705,0.004347194,0.044168018
BnaA06G0057700WE,292.7085922,-0.51010882,0.142539284,-3.578724457,0.000345275,0.007402724
BnaA06G0059000WE,40.89696146,-1.328467878,0.3227789,-4.115720936,3.86E-05,0.001462473
BnaA06G0059800WE,93.27836485,-0.742266228,0.223598607,-3.319637083,0.000901345,0.014678188
BnaA06G0060200WE,114.9285055,0.585688981,0.165092727,3.547636478,0.000388704,0.008027098
BnaA06G0064000WE,2101.143825,-1.363890507,0.154931366,-8.803191648,1.33E-18,3.02E-15
BnaA06G0070700WE,47.97574153,-1.149074098,0.277938071,-4.134281042,3.56E-05,0.001371272
BnaA06G0071100WE,152.9518938,-0.540165025,0.166791645,-3.238561644,0.001201341,0.0179561
BnaA06G0075800WE,28.04933264,1.073373115,0.374418316,2.866775126,0.004146775,0.042809051
BnaA06G0079400WE,22.57427836,-1.368807843,0.411933791,-3.322883126,0.000890922,0.014539547
BnaA06G0083000WE,2109.174543,-0.535919184,0.155313656,-3.4505606,0.000559424,0.010414696
BnaA06G0088200WE,10.36363159,-2.466065795,0.761014048,-3.240499702,0.001193204,0.017874584
BnaA06G0090500WE,58.18337895,-1.043396052,0.30495979,-3.42142173,0.000622947,0.011232426
BnaA06G0091400WE,79.22062693,-0.875059151,0.22872194,-3.82586451,0.000130314,0.003644141
BnaA06G0092400WE,15.56579058,1.951604691,0.497778628,3.920627724,8.83E-05,0.002708505
BnaA06G0093400WE,30.84926316,0.91806572,0.309415452,2.967097196,0.003006259,0.03449666
BnaA06G0096200WE,112.3953576,-0.893515833,0.174459661,-5.121618536,3.03E-07,3.39E-05
BnaA06G0099400WE,3.865613353,-4.04006059,1.275273398,-3.167995661,0.001534938,0.02148994
BnaA06G0100800WE,302.0261136,-1.033355705,0.177855027,-5.810101179,6.24E-09,1.36E-06
BnaA06G0103100WE,135.9800949,0.688980842,0.187095748,3.682504014,0.000230954,0.005520117
BnaA06G0104000WE,169.2862733,0.532642529,0.158104911,3.368918303,0.000754638,0.01285876
BnaA06G0106800WE,22.56135022,1.224732715,0.381785223,3.207910213,0.001337032,0.019412646
BnaA06G0106900WE,144.3521247,-1.27472595,0.290743589,-4.384364779,1.16E-05,0.000585468
BnaA06G0108500WE,105.3510223,0.514855165,0.175875904,2.927377508,0.003418337,0.037706406
BnaA06G0108900WE,18.12623878,2.857054788,0.917335457,3.114514726,0.001842478,0.024483684
BnaA06G0109200WE,197.7475183,0.620185884,0.142755004,4.344407308,1.40E-05,0.000671187
BnaA06G0110200WE,39.60341175,-1.561772072,0.293595207,-5.319474008,1.04E-07,1.36E-05
BnaA06G0111800WE,336.9081619,0.504512436,0.146807486,3.436557967,0.000589156,0.010815916
BnaA06G0112700WE,120.1851664,-0.658856322,0.198009356,-3.327399946,0.000876605,0.014371894
BnaA06G0121000WE,10.24974927,1.58695061,0.503654377,3.150872267,0.001627837,0.022384854
BnaA06G0123600WE,50.75725975,-1.377445152,0.348031989,-3.957811915,7.56E-05,0.002409793
BnaA06G0124000WE,16.28819109,-1.794679876,0.571152667,-3.142206943,0.001676795,0.022869284
BnaA06G0126400WE,91.78187991,-1.241700897,0.220619793,-5.628238885,1.82E-08,3.26E-06
BnaA06G0126500WE,110.1853166,0.809530743,0.181949271,4.449211236,8.62E-06,0.00046744
BnaA06G0128500WE,8.323084998,-4.445849802,1.073355769,-4.14200951,3.44E-05,0.001338433
BnaA06G0128600WE,64.91593237,-1.959059834,0.29506714,-6.639369713,3.15E-11,1.68E-08
BnaA06G0131200WE,99.19283935,-0.60634737,0.208341413,-2.9103545,0.00361019,0.039127428
BnaA06G0132600WE,166.1603386,1.124966733,0.314978168,3.571570503,0.000354847,0.007529198
BnaA06G0133600WE,55.92000365,-1.647153066,0.347152597,-4.744752246,2.09E-06,0.000152216
BnaA06G0134800WE,169.130454,0.690670406,0.168459489,4.099919872,4.13E-05,0.001538305
BnaA06G0137500WE,9.675664666,-3.06095533,0.983086121,-3.113618699,0.001848082,0.024528623
BnaA06G0138700WE,219.920428,0.57047001,0.194907211,2.926879958,0.00342381,0.037743345
BnaA06G0141300WE,109.165203,-0.620546402,0.193282651,-3.210564418,0.001324746,0.019297335
BnaA06G0144700WE,41.18187751,-2.293231121,0.516857159,-4.436875992,9.13E-06,0.000486004
BnaA06G0149200WE,525.5676273,-0.872596648,0.198479327,-4.396410751,1.10E-05,0.000559729
BnaA06G0150500WE,522.7182845,0.622694973,0.131718302,4.727474965,2.27E-06,0.000162421
BnaA06G0155000WE,115.6245558,0.503777733,0.159016351,3.168087616,0.001534453,0.021488788
BnaA06G0155500WE,259.5396594,0.581144462,0.135188228,4.298780095,1.72E-05,0.000791165
BnaA06G0156400WE,36.68218378,1.112284839,0.332237658,3.347859011,0.000814384,0.013573072
BnaA06G0158600WE,301.3336315,-0.525441665,0.16885044,-3.111876207,0.001859024,0.024642129
BnaA06G0159600WE,329.7950117,-0.515485938,0.126065429,-4.089034908,4.33E-05,0.001595581
BnaA06G0160500WE,25.87977859,1.571418534,0.501004905,3.136533232,0.001709581,0.023194188
BnaA06G0161400WE,60.60503956,0.795329152,0.284581222,2.794735182,0.005194224,0.049738744
BnaA06G0161800WE,55.76412662,0.799447801,0.277802564,2.877755303,0.004005157,0.041833207
BnaA06G0165200WE,36.55007662,1.430641509,0.324617798,4.407156722,1.05E-05,0.000535744
BnaA06G0165800WE,12.77915891,-2.071379964,0.719548113,-2.878723362,0.003992884,0.041762309
BnaA06G0166000WE,162.916586,-0.543879215,0.1754063,-3.100682323,0.001930753,0.025334599
BnaA06G0168800WE,34.92679921,1.150434452,0.279525578,4.115667908,3.86E-05,0.001462473
BnaA06G0170300WE,641.7067152,-0.520157894,0.122820589,-4.23510339,2.28E-05,0.000979582
BnaA06G0174200WE,60.75928407,-1.124833388,0.270294636,-4.161508358,3.16E-05,0.001257532
BnaA06G0174300WE,175.5445354,-0.952137434,0.197750606,-4.814839516,1.47E-06,0.000117222
BnaA06G0177800WE,25.47350624,5.620651247,1.023672999,5.490670606,4.00E-08,6.37E-06
BnaA06G0179200WE,72.63170643,0.755400132,0.22527861,3.353181783,0.000798882,0.013402713
BnaA06G0179500WE,77.8020478,-0.610933839,0.215819042,-2.830768924,0.004643626,0.046173059
BnaA06G0181100WE,60.57095509,0.759750514,0.232416664,3.268915847,0.001079604,0.016616487
BnaA06G0181300WE,166.2458122,-0.569416581,0.197019794,-2.890149097,0.003850592,0.040818721
BnaA06G0181900WE,10.40738179,3.016522898,0.724241438,4.165079131,3.11E-05,0.001243578
BnaA06G0182100WE,88.11419398,-0.674405363,0.238722087,-2.825064794,0.004727106,0.046727509
BnaA06G0183700WE,89.57238015,-0.780087125,0.174034549,-4.48236933,7.38E-06,0.000414599
BnaA06G0197000WE,136.7778797,-0.606544863,0.213438868,-2.841773245,0.004486339,0.045159936
BnaA06G0206400WE,97.30745961,0.684623356,0.21971072,3.116021626,0.001833088,0.024394134
BnaA06G0230000WE,96.15813044,0.802360369,0.239500719,3.350137622,0.000807714,0.013508367
BnaA06G0248100WE,31.64071969,0.902282446,0.261750917,3.447103285,0.000566632,0.010523164
BnaA06G0253900WE,114.9330685,0.662761535,0.235560574,2.813550344,0.004899771,0.047822342
BnaA06G0260500WE,568.9312117,-1.047987132,0.252075623,-4.157431491,3.22E-05,0.001269754
BnaA06G0260800WE,6.362933742,-2.301507052,0.787853785,-2.921236268,0.003486453,0.038236205
BnaA06G0263400WE,712.3349389,0.50583626,0.086745369,5.831276809,5.50E-09,1.23E-06
BnaA06G0267200WE,37.08483215,-2.171112534,0.517875524,-4.192344366,2.76E-05,0.001142501
BnaA06G0269800WE,55.42689561,-1.239826313,0.371313912,-3.339024675,0.000840731,0.013907809
BnaA06G0272800WE,105.2409204,0.552084916,0.172702456,3.196740383,0.0013899,0.019951966
BnaA06G0278900WE,171.2233395,-0.585707322,0.152390782,-3.843456379,0.000121314,0.00343818
BnaA06G0280300WE,10.16245643,2.005359585,0.685972176,2.923383274,0.0034625,0.038028284
BnaA06G0282200WE,3.550983065,-2.900910602,1.002411898,-2.893930737,0.003804521,0.040439824
BnaA06G0283500WE,76.20026656,-0.795017601,0.271557246,-2.927624331,0.003415625,0.037684288
BnaA06G0283800WE,4.900811374,-3.228240913,1.012569072,-3.188168593,0.00143177,0.020399187
BnaA06G0284500WE,98.33804945,0.765465349,0.206536878,3.706192114,0.000210399,0.005156232
BnaA06G0285000WE,50.13527775,-1.094070484,0.293077816,-3.733037527,0.000189184,0.004781189
BnaA06G0286500WE,76.16989101,-0.673403301,0.186344332,-3.613757889,0.000301791,0.006725817
BnaA06G0288100WE,91.36970783,0.555313989,0.171738065,3.233493929,0.001222859,0.018201174
BnaA06G0289300WE,247.3138759,2.344617877,0.218040996,10.75310571,5.73E-27,3.82E-23
BnaA06G0293800WE,120.2644394,-1.415522025,0.283347041,-4.995718398,5.86E-07,5.78E-05
BnaA06G0302000WE,171.8854917,-0.754305677,0.150465906,-5.013133525,5.36E-07,5.41E-05
BnaA06G0303700WE,586.8280395,-0.789541466,0.158987791,-4.966050936,6.83E-07,6.54E-05
BnaA06G0303800WE,229.7116023,0.587890674,0.185979168,3.161056589,0.00157198,0.021876373
BnaA06G0304800WE,335.3562411,-0.576575714,0.169475244,-3.402123528,0.000668644,0.011796997
BnaA06G0305100WE,228.8049796,-0.988207702,0.272830121,-3.622062324,0.000292264,0.006545233
BnaA06G0305900WE,2.871131518,4.274744072,1.412129782,3.027160906,0.002468625,0.03012427
BnaA06G0307300WE,1285.499632,-0.599445427,0.101825927,-5.886962644,3.93E-09,9.62E-07
BnaA06G0310100WE,42.91379117,-1.265508933,0.351271145,-3.602655531,0.000314983,0.006928842
BnaA06G0311600WE,186.7807373,0.959552562,0.199674035,4.805595084,1.54E-06,0.000120583
BnaA06G0312400WE,205.7701994,0.777763892,0.175912709,4.421305872,9.81E-06,0.000512151
BnaA06G0313100WE,7185.272187,-0.524993109,0.159666491,-3.28806066,0.001008801,0.015853929
BnaA06G0313600WE,115.922274,-0.58287395,0.201317163,-2.895301828,0.003787941,0.040349664
BnaA06G0316900WE,495.9259241,0.545269756,0.098311501,5.546347585,2.92E-08,4.94E-06
BnaA06G0319500WE,25.62281616,-1.874497189,0.491083286,-3.817065746,0.000135048,0.003745093
BnaA06G0320100WE,286.756722,0.528313452,0.137052828,3.85481614,0.000115817,0.003331369
BnaA06G0320500WE,33.80570689,1.546868441,0.409790338,3.77478017,0.000160149,0.004225709
BnaA06G0323000WE,123.4949627,0.61978504,0.191448706,3.237342543,0.001206485,0.018022884
BnaA06G0323200WE,168.0477606,-1.396264698,0.362912073,-3.847391151,0.000119382,0.003406037
BnaA06G0325400WE,85.56095576,0.659732523,0.192552909,3.426240231,0.000611999,0.011098856
BnaA06G0327500WE,21.77571851,1.950600898,0.563661151,3.460591341,0.00053899,0.010165671
BnaA06G0328200WE,40.50704351,1.541938504,0.511221701,3.016183587,0.002559782,0.030923933
BnaA06G0328700WE,10.44873086,-2.046130502,0.652737071,-3.134693266,0.001720339,0.0233081
BnaA06G0330700WE,22.0289621,-1.277799959,0.403931063,-3.16341098,0.00155932,0.021739935
BnaA06G0334900WE,3.494819391,3.769655776,1.161157533,3.246463696,0.001168484,0.017573412
BnaA06G0336500WE,106.2565454,0.792332558,0.208202464,3.805586844,0.000141468,0.003858886
BnaA06G0339500WE,280.7495117,0.892507905,0.231067351,3.862544411,0.000112212,0.003261128
BnaA06G0341400WE,9.815608748,-2.229881673,0.702100367,-3.176015534,0.00149313,0.021053917
BnaA06G0347000WE,155.5099515,-0.793576996,0.159973587,-4.960675141,7.02E-07,6.69E-05
BnaA06G0347300WE,33.87390594,0.879533889,0.297520454,2.95621318,0.003114417,0.035401675
BnaA06G0348100WE,27.36715638,1.181715909,0.414173879,2.853187921,0.004328302,0.044076898
BnaA06G0352200WE,79.87193959,-1.023950715,0.216519007,-4.729149315,2.25E-06,0.000161602
BnaA06G0353800WE,233.0375062,-1.092375364,0.213539385,-5.115568558,3.13E-07,3.46E-05
BnaA06G0354000WE,525.0830614,-0.575223582,0.108080772,-5.322163903,1.03E-07,1.35E-05
BnaA06G0355500WE,204.4826927,0.745765894,0.256634109,2.905950021,0.003661399,0.039472609
BnaA06G0355600WE,207.6278871,0.750634201,0.146347913,5.129107652,2.91E-07,3.31E-05
BnaA06G0355700WE,59.53567004,0.819033934,0.285817792,2.865580648,0.004162452,0.042945937
BnaA06G0356400WE,1701.300725,-0.712333285,0.143831663,-4.952548476,7.32E-07,6.91E-05
BnaA06G0358400WE,374.2648903,-0.653128224,0.175172186,-3.728492746,0.000192628,0.004849833
BnaA06G0359300WE,136.0998034,0.577088196,0.17787463,3.244353605,0.001177175,0.017669229
BnaA06G0360900WE,78.33292536,-1.961779263,0.34780264,-5.640495612,1.70E-08,3.10E-06
BnaA06G0362300WE,2011.715389,-0.835401707,0.204943089,-4.076261909,4.58E-05,0.001653762
BnaA06G0364700WE,95.88263469,-0.525647085,0.180733259,-2.908413686,0.003632674,0.039253523
BnaA06G0365100WE,11.0056389,-2.353667115,0.554447722,-4.245065892,2.19E-05,0.00094696
BnaA06G0365300WE,19.66839929,1.16333442,0.410865124,2.83142655,0.004634088,0.046107311
BnaA06G0367000WE,162.4681987,0.902453707,0.223045562,4.046050936,5.21E-05,0.001819357
BnaA06G0368700WE,229.2402669,0.601115085,0.153883407,3.906302172,9.37E-05,0.002833374
BnaA06G0371400WE,112.1469682,-0.676790549,0.229201064,-2.952824641,0.003148808,0.035610324
BnaA06G0373100WE,4.084891544,-3.774402618,1.202485416,-3.138834423,0.001696213,0.023070277
BnaA06G0373800WE,117.2848412,-0.789331077,0.221278363,-3.567140809,0.000360898,0.007618155
BnaA06G0378000WE,1317.421037,-0.722531999,0.109693252,-6.586840923,4.49E-11,2.20E-08
BnaA06G0380900WE,414.6610682,-0.52335859,0.173605681,-3.014639763,0.002572846,0.031013577
BnaA06G0383000WE,25.34987366,-1.745286676,0.443759319,-3.932957806,8.39E-05,0.002601653
BnaA06G0384100WE,239.0323073,0.64290911,0.190552071,3.373928739,0.000741035,0.012741029
BnaA06G0384400WE,20.60267746,1.716829758,0.573266127,2.994821565,0.002746054,0.032453369
BnaA06G0387100WE,100.9143964,0.542552696,0.191702645,2.830178462,0.004652205,0.046218548
BnaA06G0388100WE,100.7730886,2.847654197,0.732805409,3.885962307,0.000101925,0.003015513
BnaA06G0388300WE,223.1438038,-1.596616689,0.219670775,-7.268225325,3.64E-13,3.35E-10
BnaA06G0389200WE,43.96771047,-1.081055558,0.32690865,-3.306904113,0.000943332,0.015162721
BnaA06G0389600WE,225.8286299,-1.783286256,0.227716197,-7.831178816,4.83E-15,6.96E-12
BnaA06G0394100WE,177.3787693,0.567143129,0.168722783,3.361390314,0.000775512,0.013122147
BnaA06G0394300WE,294.7536877,2.086572287,0.530035895,3.936662226,8.26E-05,0.002573813
BnaA06G0394600WE,16.96277257,1.3866969,0.448826573,3.089605173,0.002004227,0.025997887
BnaA06G0398400WE,87.82024285,-1.040422297,0.296406796,-3.5101162,0.000447911,0.008884872
BnaA06G0398500WE,469.1504244,-0.587349912,0.163457244,-3.593293872,0.000326524,0.007109366
BnaA06G0399100WE,183.2165872,-0.639424828,0.167356409,-3.820737022,0.000133053,0.003707135
BnaA06G0401200WE,134.3238727,0.682365196,0.168324197,4.053874658,5.04E-05,0.001777003
BnaA06G0401900WE,35.1590452,-1.123058071,0.388636359,-2.889740096,0.003855605,0.040855611
BnaA06G0405900WE,3577.599566,-1.570382541,0.301560099,-5.207527601,1.91E-07,2.28E-05
BnaA06G0406100WE,5809.736871,-0.774445619,0.271509705,-2.852368089,0.004339482,0.044115187
BnaA06G0406200WE,8246.10866,-0.833499129,0.200403202,-4.15911083,3.19E-05,0.001265138
BnaA06G0408100WE,46.08715209,0.681287282,0.236420295,2.881678505,0.003955631,0.041533669
BnaA06G0408300WE,4.273776453,-3.804194482,1.333805953,-2.852134881,0.004342667,0.044130438
BnaA06G0409400WE,427.6126429,-1.694990845,0.334145732,-5.072609593,3.92E-07,4.17E-05
BnaA06G0412000WE,215.9456464,0.556398442,0.140522892,3.959486129,7.51E-05,0.002394394
BnaA06G0414800WE,204.0668674,-0.844366033,0.186953285,-4.516454653,6.29E-06,0.000362345
BnaA06G0415000WE,19.15427072,-1.599387687,0.507140258,-3.153738362,0.001611935,0.022217425
BnaA06G0417900WE,66.10028414,0.731031664,0.205958325,3.549415465,0.000386087,0.007991634
BnaA06G0418900WE,31.04957187,1.016714775,0.33663335,3.020243765,0.002525713,0.030605676
BnaA06G0422500WE,338.1162732,0.851152747,0.150412942,5.658773357,1.52E-08,2.87E-06
BnaA06G0423700WE,129.1223159,0.514568531,0.143851194,3.577089052,0.000347442,0.007422304
BnaA06G0424000WE,609.6332947,-0.913424247,0.138577286,-6.591442762,4.36E-11,2.19E-08
BnaA06G0424300WE,95.35931307,1.508908107,0.321015427,4.700422411,2.60E-06,0.000180417
BnaA06G0425100WE,22.23802069,-1.422267851,0.347924249,-4.087866414,4.35E-05,0.001598605
BnaA06G0429200WE,138.8466344,-0.611343345,0.144162166,-4.240664249,2.23E-05,0.000961825
BnaA06G0431300WE,374.7857087,-0.66265782,0.114007933,-5.812383444,6.16E-09,1.35E-06
BnaA06G0436000WE,47.88125422,1.193896578,0.394716222,3.024696003,0.002488831,0.030307224
BnaA06G0438600WE,3933.711019,0.953925329,0.298091899,3.200104846,0.001373776,0.01980586
BnaA06G0445000WE,18.6514447,-2.724433932,0.845416623,-3.222593283,0.001270358,0.018730312
BnaA06G0445500WE,234.1149153,0.756593884,0.221775531,3.41153003,0.000645994,0.011507845
BnaA06G0446700WE,54.27132783,0.835731002,0.258646253,3.231173825,0.001232829,0.018293778
BnaA06G0448000WE,78.50092959,1.358883424,0.247080537,5.499759073,3.80E-08,6.11E-06
BnaA06G0449000WE,169.3491158,-0.780734606,0.147292381,-5.300576981,1.15E-07,1.50E-05
BnaA06G0450900WE,43.92913709,-1.50550427,0.402159045,-3.743554419,0.000181435,0.004629249
BnaA06G0453700WE,77.44209455,0.923618741,0.229622657,4.022332775,5.76E-05,0.001966318
BnaA06G0454300WE,830.9129061,-0.560051241,0.119114498,-4.70178902,2.58E-06,0.000179684
BnaA06G0454400WE,76.11048188,0.906870612,0.290178737,3.125213866,0.001776758,0.023884292
BnaA06G0456800WE,121.8182637,0.863137868,0.185340007,4.657051017,3.21E-06,0.00021265
BnaA06G0459200WE,98.34863106,0.623394133,0.197857975,3.150715213,0.001628712,0.022385342
BnaA06G0459500WE,9.944991151,3.141966345,0.892897508,3.518843225,0.000433433,0.008642711
BnaA06G0460200WE,121.0546049,0.710288393,0.166072634,4.27697434,1.89E-05,0.000853569
BnaA06G0462000WE,23.46323756,1.16193001,0.359640905,3.230806049,0.001234417,0.018306736
BnaA06G0463500WE,3.883592347,4.707410868,1.318149929,3.571225672,0.000355315,0.007530126
BnaA06G0467600WE,32.40742869,-1.740738725,0.418574209,-4.158733836,3.20E-05,0.001266287
BnaA06G0467800WE,32.79691249,1.483789957,0.268325263,5.52981833,3.21E-08,5.32E-06
