gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BnaA10G0211100WE	106.707864131998	0.726576598984195	0.179560735188905	4.04641136170338	5.20088051702286e-05	0.00143321505022978
BnaA10G0213800WE	143.940754967922	-0.638785702574879	0.22137232628211	-2.88557162181523	0.00390703552149419	0.0376607814167714
BnaA10G0214400WE	302.655103498282	-0.605428837456193	0.211977220140712	-2.85610329758219	0.00428875576589912	0.0401426008331491
BnaA10G0215800WE	71.3754540298656	-0.670420468021086	0.224942671557522	-2.98040591133304	0.00287866655280921	0.0303206329028011
BnaA10G0222800WE	688.153862289573	-0.645246110397896	0.112216044441069	-5.7500343521443	8.9225318136078e-09	1.22697976828308e-06
BnaA10G0226000WE	88.5652436214985	2.11901443728182	0.261541516744667	8.10201937977797	5.4054330201266e-16	3.19316439056549e-13
BnaA10G0226400WE	38.6902990600527	5.14410153525	0.619608692428304	8.30217780691518	1.02220068579272e-16	6.69892830679975e-14
BnaA10G0238700WE	169.526068493837	-0.596375034234087	0.183633746572163	-3.2476331032092	0.00116369220852673	0.0156970696511398
BnaA10G0239000WE	40.8414680318766	-0.944192480865326	0.331759021545302	-2.84601900640823	0.00442695524866365	0.0409833439104869
BnaA10G0241700WE	361.641205533904	-0.502143198363831	0.103797113340548	-4.83773760370722	1.31325351286375e-06	7.95960676828491e-05
BnaA10G0246200WE	410.876705884574	-0.548209754952858	0.160085922508125	-3.42447197332442	0.000615995378309923	0.00976051309296365
BnaA10G0246800WE	1486.28493709787	-0.970975487879377	0.10913287910323	-8.89718566813325	5.72806315181518e-19	4.93152397120546e-16
BnaA10G0247000WE	86.1751972100363	-0.802680419272146	0.233777776886458	-3.43351891682157	0.000595800627730582	0.00952690428069999
BnaA10G0247400WE	208.437476731473	-0.555924148481456	0.161766882743261	-3.43657576293758	0.000589117562688856	0.00945971240976111
BnaA10G0248700WE	48.4574462522426	0.909228099800914	0.290262548848433	3.13243338972981	0.0017336376053301	0.0211385810695502
BnaA10G0250100WE	144.722782355787	-0.670860399757554	0.219865968157983	-3.05122436809099	0.00227910195935177	0.0256342435985872
BnaA10G0253300WE	58.201861448828	-1.6263800503821	0.408773427669573	-3.97868339841493	6.92979462502938e-05	0.00180977239204846
BnaA10G0256100WE	23.7212936644005	-1.69275274016923	0.382275322394362	-4.42809839140742	9.50675349375086e-06	0.000381927447351436
BnaA10G0257800WE	66.1556122122096	-2.46424572714682	0.391145270606386	-6.30007803322417	2.97495835018952e-10	5.99883188094465e-08
BnaA10G0258600WE	26.2488062186522	1.44582413932065	0.438845370550587	3.29460952842382	0.000985585270117411	0.0138252232104563
BnaA10G0260900WE	39.9637316572149	1.37467772812415	0.272532806107715	5.0440816566532	4.55704673631397e-07	3.22857524010947e-05
BnaA10G0271400WE	342.269194978055	-0.871466466337834	0.183766663565616	-4.74224459120501	2.11363216563524e-06	0.000118357757397962
BnaA10G0272900WE	509.985143038411	0.777977299104829	0.103314045256553	7.53021815352336	5.06556193051765e-14	2.16795712744664e-11
BnaA10G0273600WE	99.8230548216394	0.650083409869746	0.196179507275631	3.31371721184101	0.00092064567517004	0.0131383875154753
BnaA10G0274500WE	418.488547082244	0.556757001123471	0.139507128825403	3.99088566879092	6.58270099976319e-05	0.00173740891580593
BnaA10G0276200WE	106.824144505647	-0.745279986962079	0.194494557510932	-3.83188093538395	0.000127167282987831	0.00289086730790005
BnaA10G0280800WE	135.177642985164	0.635291543201687	0.197676823213172	3.21378871268382	0.00130996028296833	0.0171480506205549
BnaA10G0285300WE	1526.837632184	-0.85196157295325	0.110775967812586	-7.6908519941313	1.46158433694854e-14	6.8113078066995e-12
BnaA10G0287400WE	432.481332247426	-0.513425123466191	0.135245191368684	-3.79625418301619	0.000146898882435342	0.00323845441070659
BnaA10G0288500WE	49.2106402701723	-0.727267069081739	0.238681499800709	-3.04701901776628	0.00231123086436137	0.025877641461037
BnaA10G0289800WE	5011.68187127182	-1.56180697467142	0.12312718030527	-12.6845020798756	7.20703911895863e-37	3.35864038585959e-33
BnaA10G0289900WE	4231.24109387211	-1.27027578836303	0.109981205075659	-11.5499351683697	7.38761435409825e-31	1.93657075774743e-27
BnaA10G0291500WE	780.282252242092	-1.4978612891687	0.311073573453401	-4.81513512234456	1.47100318575647e-06	8.74691573885254e-05
BnaC01G0001000WE	291.071014914607	0.870721636410359	0.20864565558219	4.17320760396739	3.0034103609091e-05	0.000935182163008535
BnaC01G0003300WE	80.5444421558639	-0.678305860496202	0.208403678491539	-3.2547691355829	0.00113484576228193	0.015428752337643
BnaC01G0006000WE	560.954347355255	-1.27440469406309	0.211619067679596	-6.02216382501324	1.72100564684195e-09	2.8872967535938e-07
BnaC01G0007200WE	1042.29502371038	-0.570733419260601	0.103589907164052	-5.50954658504278	3.59759177686894e-08	3.92400204585865e-06
BnaC01G0007600WE	195.183613382239	0.604752025539355	0.166548610918028	3.6310841754003	0.000282233106797153	0.00538512441460311
BnaC01G0011200WE	13152.0099459652	1.05974743923939	0.288126326322032	3.6780652874286	0.000235009812290892	0.00466482799200406
BnaC01G0011900WE	75.8558966292727	-0.62112919515778	0.202310257578087	-3.07018142625832	0.00213928775462057	0.0244952244073972
BnaC01G0012800WE	71.4991619225162	1.60190111031308	0.328569635509457	4.87537781094497	1.08600401722656e-06	6.79838514783825e-05
BnaC01G0015100WE	25.584720330235	-1.33815583494487	0.409990418308142	-3.26387099597808	0.00109901193549704	0.0150636466008551
BnaC01G0017100WE	314.984191569483	-0.803109050049756	0.168213115316002	-4.77435453556073	1.80284537572342e-06	0.000102877470406247
BnaC01G0017300WE	125.287880683606	-0.824247929489061	0.180883218482714	-4.5567960168059	5.19398208894796e-06	0.000239918498650502
