gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BnaA01G0001400WE,776.5437596,-0.580737821,0.104084425,-5.579488222,2.41E-08,7.22E-06
BnaA01G0005800WE,70.47023832,-1.255226049,0.387850349,-3.236366942,0.001210617,0.030961938
BnaA01G0007600WE,29.7760305,1.019565292,0.327852477,3.109829458,0.001871954,0.041822516
BnaA01G0008200WE,173.6719292,-0.524723441,0.157070915,-3.340678591,0.000835739,0.024422005
BnaA01G0010300WE,71.79764682,-0.74399641,0.177996999,-4.179825575,2.92E-05,0.002298246
BnaA01G0022000WE,6.725848592,-6.096992804,1.370090471,-4.450065842,8.58E-06,0.000932844
BnaA01G0023000WE,833.0016587,1.040871759,0.245526919,4.239338657,2.24E-05,0.001914645
BnaA01G0030200WE,15.22125007,1.641933007,0.510347989,3.217281232,0.001294117,0.032426745
BnaA01G0038800WE,75.23199507,-0.883776778,0.287650854,-3.072394075,0.002123492,0.045358723
BnaA01G0038900WE,226.5979165,0.577339137,0.13223428,4.366032291,1.27E-05,0.001286629
BnaA01G0041700WE,524.1556603,-0.509627975,0.113485502,-4.490687939,7.10E-06,0.000804937
BnaA01G0047200WE,17.15285529,1.946738802,0.509498306,3.820893568,0.000132969,0.006881345
BnaA01G0048300WE,79.85737066,-0.931404923,0.265522843,-3.507814665,0.000451804,0.016275208
BnaA01G0059700WE,3831.292178,0.510200723,0.102927067,4.956915013,7.16E-07,0.000128205
BnaA01G0060200WE,44.71078806,0.827697196,0.269758142,3.06829366,0.002152849,0.04574218
BnaA01G0062400WE,82.08647579,0.587793121,0.185366329,3.170981069,0.00151925,0.036114399
BnaA01G0068500WE,20.37531252,7.69429992,1.008301778,7.630949473,2.33E-14,2.49E-11
BnaA01G0077500WE,113.614678,0.633543828,0.183547109,3.451668789,0.000557131,0.018915066
BnaA01G0080800WE,71.54126947,0.643639944,0.208138331,3.092366221,0.001985677,0.043408347
BnaA01G0083400WE,4.750268513,-3.834835129,1.071543107,-3.578796881,0.00034518,0.013657981
BnaA01G0084100WE,153.2817619,0.603198126,0.143016036,4.217695739,2.47E-05,0.002050969
BnaA01G0084300WE,96.48577778,0.691400484,0.209805345,3.2954379,0.000982684,0.027047878
BnaA01G0088200WE,170.0573982,0.744603162,0.220343093,3.37928977,0.000726734,0.022242578
BnaA01G0090200WE,166.6231262,0.670421543,0.171735324,3.903806895,9.47E-05,0.005391527
BnaA01G0094700WE,43.81410304,0.894355693,0.280786284,3.185182976,0.001446625,0.034973935
BnaA01G0099900WE,27.09892769,1.292163498,0.391455771,3.300918247,0.00096369,0.026637277
BnaA01G0115100WE,90.15576699,0.665566705,0.208659737,3.189722725,0.001424094,0.034605715
BnaA01G0120900WE,134.0637275,-0.589012878,0.17899486,-3.290669222,0.000999494,0.027291074
BnaA01G0121400WE,52.61731163,-1.728385357,0.415238175,-4.162395131,3.15E-05,0.002431449
BnaA01G0125000WE,271.1129592,-0.80530174,0.136450868,-5.901770752,3.60E-09,1.43E-06
BnaA01G0134200WE,73.25803708,0.875471897,0.282279379,3.101437667,0.001925834,0.042580975
BnaA01G0140700WE,1472.777241,-0.979414136,0.319383402,-3.066578066,0.002165243,0.045838423
BnaA01G0145000WE,22.75592681,-1.877466393,0.53020733,-3.541004221,0.000398607,0.014989065
BnaA01G0146600WE,226.9244134,-0.678300153,0.149144718,-4.547932777,5.42E-06,0.000663161
BnaA01G0155100WE,78.47577568,-0.572317393,0.177236875,-3.229110155,0.001241761,0.031446503
BnaA01G0156000WE,50.75696128,0.586051121,0.17535966,3.341995075,0.000831785,0.024363566
BnaA01G0157000WE,5.819938694,3.993115702,1.162904844,3.433742428,0.00059531,0.019794044
BnaA01G0157100WE,59.91011349,1.178351964,0.339586877,3.469957298,0.000520541,0.018006726
BnaA01G0158300WE,591.6237935,-0.917510441,0.12028396,-7.627870227,2.39E-14,2.49E-11
BnaA01G0175200WE,77.22985004,1.083779012,0.23937372,4.527560554,5.97E-06,0.000704627
BnaA01G0182500WE,124.3787342,0.769193191,0.213094178,3.609639633,0.000306623,0.012520985
BnaA01G0183300WE,20.65961051,-1.321467733,0.406719967,-3.24908497,0.001157769,0.030170463
BnaA01G0197900WE,217.3971018,-0.796116936,0.201938109,-3.942380861,8.07E-05,0.00486939
BnaA01G0206000WE,3927.280918,-0.53240649,0.108677253,-4.89896897,9.63E-07,0.00016244
BnaA01G0208500WE,13.22656235,2.330841163,0.666751743,3.495815628,0.000472615,0.016759241
BnaA01G0210500WE,64.86063406,2.322628769,0.381217125,6.092666405,1.11E-09,5.23E-07
BnaA01G0211300WE,303.6606443,0.524844852,0.153364182,3.422212715,0.000621137,0.020316777
BnaA01G0214800WE,78.84442954,1.286505358,0.196020255,6.563124606,5.27E-11,3.53E-08
BnaA01G0230100WE,199.1689883,0.98704239,0.311859924,3.16501837,0.001550732,0.03669316
BnaA01G0230200WE,417.6086172,1.23977346,0.178638177,6.940137232,3.92E-12,3.20E-09
BnaA01G0239500WE,35.74965189,-1.930578709,0.573376586,-3.367034436,0.000759812,0.022850756
BnaA01G0244800WE,249.6825521,-0.98224606,0.235497695,-4.170937052,3.03E-05,0.002366535
BnaA01G0252300WE,4.250992158,-3.021434999,0.930207196,-3.248131183,0.001161657,0.030178255
BnaA01G0253900WE,6673.9561,0.688078161,0.093653275,7.34708065,2.03E-13,1.89E-10
BnaA01G0254300WE,36.30310395,-1.049615892,0.296020951,-3.545748663,0.000391499,0.014785609
BnaA01G0255800WE,77.16661905,0.697045907,0.211159748,3.301035899,0.000963286,0.026637277
BnaA01G0256700WE,69.8751422,1.066058793,0.269902681,3.949789572,7.82E-05,0.004764138
BnaA01G0265300WE,39.99908522,-1.200883456,0.30651297,-3.917887898,8.93E-05,0.005193656
BnaA01G0265600WE,62.67225191,-0.974917957,0.307640406,-3.169017913,0.00152955,0.036296654
BnaA01G0270900WE,8.432739011,2.236693219,0.536773226,4.166923968,3.09E-05,0.002401398
BnaA01G0271100WE,31.98545489,-1.105885756,0.328278811,-3.368739371,0.000755128,0.022781568
BnaA01G0281200WE,411.8811614,-0.81887542,0.123842583,-6.612228179,3.79E-11,2.67E-08
BnaA01G0283500WE,1563.605803,-1.09951161,0.336751646,-3.265051929,0.00109444,0.029082506
BnaA01G0290200WE,6.104166733,-2.950752119,0.847243325,-3.482768209,0.000496258,0.017396983
BnaA01G0297300WE,809.6793552,-0.515747609,0.085226956,-6.051461141,1.44E-09,6.41E-07
BnaA01G0299800WE,18.43548934,4.790947725,1.366675954,3.505547683,0.000455669,0.016313258
BnaA01G0307200WE,553.0747304,0.548670834,0.118560264,4.627780117,3.70E-06,0.000496631
BnaA01G0311500WE,116.7922079,-0.636253443,0.19618613,-3.243111238,0.00118232,0.030517879
BnaA01G0312100WE,213.5368566,0.639885333,0.149975506,4.266598938,1.98E-05,0.001743923
BnaA01G0313700WE,48.04599852,-0.941054181,0.27864318,-3.377273339,0.000732083,0.022351183
BnaA01G0319300WE,57.54624902,-0.783620364,0.250298166,-3.130747528,0.00174362,0.039885019
BnaA01G0328000WE,80.06666736,-0.765031889,0.223981896,-3.415596992,0.000636424,0.020559472
BnaA01G0335800WE,270.7436352,0.654431426,0.143605942,4.557133328,5.19E-06,0.000643821
BnaA02G0003400WE,13.01585471,-2.32333476,0.751029455,-3.093533477,0.001977882,0.043297649
BnaA02G0006300WE,21.02934187,-3.946673336,0.783327643,-5.038342986,4.70E-07,9.12E-05
BnaA02G0025800WE,504.9182239,-0.532179376,0.159625717,-3.333920045,0.000856313,0.02480022
BnaA02G0028700WE,336.7343829,-0.512057623,0.117492322,-4.358222005,1.31E-05,0.001312967
BnaA02G0031200WE,21.94463782,-1.202991347,0.361327759,-3.329363206,0.000870448,0.025059303
BnaA02G0031400WE,307.2418132,0.508134994,0.133385715,3.809515852,0.000139239,0.007072782
BnaA02G0032300WE,588.3431297,-1.104582994,0.298894695,-3.695559043,0.000219403,0.009818494
BnaA02G0032500WE,246.3911478,1.365333698,0.194748991,7.010735662,2.37E-12,2.00E-09
BnaA02G0032800WE,45.93178079,1.060652646,0.271387961,3.908252381,9.30E-05,0.005322287
BnaA02G0035500WE,53.01324151,1.306644339,0.326010354,4.007984174,6.12E-05,0.003964771
BnaA02G0038000WE,122.931877,-0.593478969,0.191981222,-3.091338635,0.001992563,0.043522461
BnaA02G0058500WE,22.40523236,-1.740529185,0.513613676,-3.388790578,0.000702016,0.021739366
BnaA02G0060800WE,7.805061698,4.722136122,1.157867315,4.078305054,4.54E-05,0.00314482
BnaA02G0061400WE,102.8714087,0.608956176,0.178622086,3.40918746,0.000651567,0.020871511
BnaA02G0063400WE,280.2653,0.565840249,0.129453363,4.370996912,1.24E-05,0.001260167
BnaA02G0068100WE,64.72711578,-0.74736388,0.246511919,-3.031755556,0.00243136,0.049381475
BnaA02G0068200WE,126.3420429,0.508808151,0.128214685,3.968407776,7.24E-05,0.00449203
BnaA02G0069700WE,68.88175292,0.932980093,0.227689787,4.097593072,4.17E-05,0.002982813
BnaA02G0074000WE,73.36100355,0.657256704,0.202653281,3.243257154,0.001181715,0.030517323
BnaA02G0080800WE,45.77995891,-1.009631434,0.259815186,-3.885960049,0.000101926,0.005717554
BnaA02G0081000WE,458.8203395,-0.536422638,0.091993,-5.831124546,5.51E-09,2.03E-06
BnaA02G0086200WE,165.3816959,1.085002694,0.207572387,5.227105151,1.72E-07,3.93E-05
BnaA02G0088600WE,42.25214969,-1.753199066,0.455356811,-3.850165463,0.000118038,0.006369729
BnaA02G0090400WE,59.2736581,-0.683130572,0.197427499,-3.460159171,0.000539856,0.018576526
BnaA02G0091100WE,13.89706396,2.514157016,0.676662476,3.715525989,0.000202781,0.00921668
BnaA02G0092100WE,12.96796774,-3.301623603,0.661839864,-4.98855355,6.08E-07,0.000111568
BnaA02G0099800WE,2005.143541,-0.85469497,0.275923572,-3.09757866,0.001951086,0.042899256
BnaA02G0105700WE,124.7615953,1.229520419,0.292622153,4.201733895,2.65E-05,0.002153177
BnaA02G0107600WE,240.6511622,-0.948466162,0.22254649,-4.261878774,2.03E-05,0.001771861
BnaA02G0110800WE,261.6343055,0.947565572,0.145913389,6.494027557,8.36E-11,5.39E-08
BnaA02G0125000WE,357.28422,-0.529206555,0.154140693,-3.433269599,0.000596349,0.019804996
BnaA02G0125400WE,1814.587887,0.64008377,0.188401456,3.397445984,0.00068018,0.021341262
BnaA02G0125900WE,972.3841919,0.762286415,0.122851664,6.204933559,5.47E-10,2.83E-07
BnaA02G0128500WE,4.977061814,3.981286645,1.243261855,3.202291318,0.00136339,0.033605265
BnaA02G0133100WE,39.05088012,-0.90003164,0.297064041,-3.02975627,0.002447512,0.049584026
BnaA02G0134700WE,90.15594879,-1.099317558,0.354691303,-3.099364289,0.001939364,0.042736241
BnaA02G0137600WE,74.77411684,-0.74422344,0.232788355,-3.196996001,0.001388669,0.033997337
BnaA02G0139600WE,59.91427764,0.959276687,0.263280922,3.64354804,0.000268905,0.011417886
BnaA02G0145900WE,293.5991604,-0.841681073,0.253073039,-3.325842511,0.000881517,0.025205702
BnaA02G0149700WE,33.52459265,1.345499931,0.382818509,3.514720157,0.000440218,0.016056195
BnaA02G0151300WE,153.6242955,-1.082987264,0.298345416,-3.629977885,0.000283446,0.011871325
BnaA02G0158000WE,61.74600384,-0.858319107,0.26657711,-3.219777977,0.001282899,0.032253899
BnaA02G0158500WE,100.5940338,-0.871027966,0.206754777,-4.212855334,2.52E-05,0.002082194
BnaA02G0159900WE,9.528729583,-2.264140208,0.587325044,-3.855003681,0.000115728,0.006303978
BnaA02G0162600WE,15.93821909,1.45858025,0.458113279,3.183885552,0.001453125,0.035017688
BnaA02G0164000WE,271.5550011,0.552321979,0.178889321,3.087506705,0.002018432,0.043885787
BnaA02G0166700WE,146.5157299,-0.670565651,0.16926105,-3.961724525,7.44E-05,0.004570335
BnaA02G0173200WE,7.472685747,2.800255935,0.869074204,3.222113742,0.001272486,0.032038331
BnaA02G0175200WE,46.92938986,-1.047465821,0.299162893,-3.501322674,0.000462955,0.016472561
BnaA02G0182800WE,4.555120785,3.791506593,1.058163146,3.583102101,0.000339538,0.013485792
BnaA02G0184900WE,9.895767797,-3.929896405,1.182792247,-3.322558476,0.00089196,0.025420853
BnaA02G0190800WE,141.7656055,-0.594602357,0.16181813,-3.67451013,0.000238306,0.010420423
BnaA02G0194600WE,175.5484346,-0.864107956,0.162906631,-5.304314183,1.13E-07,2.80E-05
BnaA02G0195500WE,148.2057268,0.549054883,0.15955123,3.441245057,0.000579044,0.019445633
BnaA02G0196800WE,143.1071901,0.591973211,0.185915223,3.184102963,0.001452034,0.035017688
BnaA02G0198500WE,115.6831675,0.685726054,0.197301091,3.475530989,0.000509843,0.017777844
BnaA02G0202600WE,55.20695872,0.891952875,0.263867932,3.380300388,0.000724066,0.022197203
BnaA02G0207800WE,62.049638,1.028628178,0.262586299,3.917295697,8.95E-05,0.005200642
BnaA02G0210400WE,193.0282422,1.381756661,0.285873387,4.833456788,1.34E-06,0.000215065
BnaA02G0213000WE,123.9708624,0.745782252,0.217963172,3.421597533,0.000622544,0.02032464
BnaA02G0216000WE,12.41737639,-2.688410836,0.715703676,-3.756318329,0.000172431,0.008241067
BnaA02G0221900WE,49.81687912,-1.139054757,0.288739141,-3.944926743,7.98E-05,0.004834693
BnaA02G0231700WE,132.653274,0.57471835,0.174767247,3.288478582,0.001007304,0.027399728
BnaA02G0233700WE,142.482787,0.576693204,0.163194798,3.533771966,0.000409674,0.015284275
BnaA02G0238700WE,1151.543863,-0.601061946,0.080920549,-7.427803601,1.10E-13,1.07E-10
BnaA02G0241100WE,154.8758265,0.546893481,0.166366447,3.287282319,0.001011594,0.027453265
BnaA02G0246400WE,966.1688683,-0.613147018,0.096402884,-6.360255967,2.01E-10,1.17E-07
BnaA02G0250600WE,278.9327639,1.179385977,0.211296152,5.581672776,2.38E-08,7.22E-06
BnaA02G0268800WE,52.68609836,-1.94363742,0.546893146,-3.553961929,0.000379474,0.014530941
BnaA02G0276000WE,13.24468301,2.001633996,0.601708445,3.326584512,0.000879174,0.02517401
BnaA02G0293000WE,404.5752404,0.554697839,0.144911626,3.827835306,0.000129275,0.006757086
BnaA02G0303700WE,37.23112847,-0.860578554,0.278963249,-3.084917308,0.002036088,0.044141128
BnaA02G0310600WE,1745.886395,-0.57876214,0.123580449,-4.683282396,2.82E-06,0.00040099
BnaA02G0316300WE,675.2819862,0.661839667,0.162956871,4.061440706,4.88E-05,0.0033236
BnaA02G0318800WE,272.1071758,-0.791932079,0.208682063,-3.794921659,0.00014769,0.007422705
BnaA02G0322900WE,431.4199151,-0.527915217,0.134734414,-3.918191357,8.92E-05,0.0051929
BnaA02G0324100WE,21.10861531,1.4779527,0.36574057,4.040986479,5.32E-05,0.003585197
BnaA02G0332800WE,102.3046115,-0.662403281,0.188647344,-3.511331067,0.000445869,0.016184107
BnaA02G0340700WE,54.1123609,0.910007328,0.283344227,3.211667088,0.001319672,0.032906038
BnaA02G0347000WE,13409.28842,-0.820980671,0.270573813,-3.034220724,0.002411579,0.049276694
BnaA02G0347100WE,1070.747154,-1.229922663,0.325492665,-3.778649398,0.000157681,0.007767993
BnaA02G0348800WE,351.2770252,-0.671084279,0.187978677,-3.570002134,0.000356978,0.013997674
BnaA02G0351900WE,12.17895686,-3.07502619,0.782666318,-3.928910851,8.53E-05,0.005045464
BnaA02G0355900WE,130.5530856,1.161198708,0.238753181,4.863594716,1.15E-06,0.000188287
BnaA02G0356500WE,123.9717752,0.683889018,0.2040052,3.3523117,0.000801397,0.023692443
BnaA02G0368000WE,24.14901537,-1.921716864,0.516204114,-3.722784866,0.000197037,0.009042097
BnaA02G0370300WE,164.1817544,-0.63200877,0.198694419,-3.180807864,0.00146865,0.035277972
BnaA02G0373200WE,8.942552379,-2.561833247,0.753094435,-3.40174237,0.000669577,0.021172495
BnaA02G0375700WE,1685.14856,0.836476401,0.167606814,4.990706397,6.02E-07,0.00011072
BnaA02G0377400WE,213.1043253,0.505877683,0.166423959,3.039692638,0.002368197,0.048752772
BnaA02G0380000WE,49.4007775,-2.081196611,0.451227521,-4.61229981,3.98E-06,0.000523003
BnaA02G0381100WE,27.00327227,-1.446512122,0.366246365,-3.949560356,7.83E-05,0.004764138
BnaA02G0384600WE,151.0950573,-0.555226983,0.182309023,-3.045526616,0.002322732,0.048081936
BnaA02G0391200WE,33.01086689,-1.046244782,0.322674541,-3.242415027,0.001185213,0.030577439
BnaA02G0393700WE,349.9113357,-0.51662729,0.157293363,-3.28448246,0.001021699,0.02765725
BnaA02G0396900WE,22.36465773,-2.192503907,0.52116584,-4.20692175,2.59E-05,0.002120849
BnaA02G0397900WE,133.5800579,-0.81704192,0.202236713,-4.040027695,5.34E-05,0.003595252
BnaA02G0398300WE,11.84163719,-1.913707738,0.598470938,-3.197661936,0.001385466,0.033934827
BnaA02G0402100WE,267.3320164,0.515560247,0.143016644,3.604896842,0.000312277,0.01268252
BnaA02G0409700WE,57.61998587,-1.170119778,0.297775848,-3.929532184,8.51E-05,0.005038145
BnaA03G0000100WE,36.47487825,-1.566278195,0.49909933,-3.138209374,0.001699834,0.039222528
BnaA03G0001000WE,165.8059258,-1.524706066,0.400960161,-3.802637302,0.000143164,0.007223004
BnaA03G0001700WE,102.9692936,-0.976444401,0.232255928,-4.204174288,2.62E-05,0.002136726
BnaA03G0007900WE,35.55705837,-2.146909836,0.541321515,-3.96605303,7.31E-05,0.004520038
BnaA03G0011500WE,869.3178484,-0.868120147,0.246378542,-3.523521732,0.000425852,0.015708445
BnaA03G0018200WE,36.47487825,-1.566278195,0.49909933,-3.138209374,0.001699834,0.039222528
BnaA03G0018800WE,127.6336172,-1.148018378,0.361053254,-3.179637255,0.001474595,0.035366672
BnaA03G0022900WE,91.68882871,1.939787163,0.599404771,3.236189059,0.001211371,0.030961938
BnaA03G0024600WE,109.5744809,-0.702885869,0.176615671,-3.979748035,6.90E-05,0.004328874
BnaA03G0030200WE,7.804865789,2.862293026,0.74822974,3.825420019,0.000130549,0.006787092
BnaA03G0033700WE,68.75591983,-3.29688035,1.016327848,-3.243914211,0.001178992,0.030492211
BnaA03G0035500WE,104.5907821,-1.026320505,0.310327385,-3.307218624,0.000942273,0.026355918
BnaA03G0042300WE,265.4596473,-0.600555446,0.197305819,-3.0437797,0.002336262,0.048247354
BnaA03G0044500WE,139.5140439,-0.708219349,0.204055865,-3.470713023,0.000519078,0.01799185
BnaA03G0048500WE,15.65876483,2.143360371,0.555046203,3.861589104,0.000112652,0.006165657
BnaA03G0052000WE,49.82645079,-1.226837156,0.350715928,-3.498093638,0.000468597,0.016661956
BnaA03G0059700WE,15.89284353,4.384962359,0.957636037,4.5789446,4.67E-06,0.000592883
BnaA03G0066100WE,15.89284353,4.384962359,0.957636037,4.5789446,4.67E-06,0.000592883
BnaA03G0067500WE,53.50631525,0.930790615,0.225452395,4.128546146,3.65E-05,0.002722046
BnaA03G0069100WE,26.29136763,-1.207676945,0.351572292,-3.435074302,0.000592391,0.019751826
BnaA03G0072100WE,559.0536286,-0.575154319,0.092300794,-6.231304129,4.63E-10,2.44E-07
BnaA03G0073700WE,306.5946727,-0.63967714,0.174921561,-3.656937066,0.000255247,0.010989217
BnaA03G0075100WE,728.4331539,-0.586854622,0.109574589,-5.355754736,8.52E-08,2.21E-05
BnaA03G0089000WE,66.65258955,-2.614361007,0.533619904,-4.8992944,9.62E-07,0.00016244
BnaA03G0096800WE,15.96813601,1.65475256,0.502565747,3.292609118,0.000992624,0.027189805
BnaA03G0100400WE,109.9097612,0.789193293,0.18972883,4.159585508,3.19E-05,0.002450691
BnaA03G0100600WE,293.3903782,0.631662549,0.152171324,4.150995939,3.31E-05,0.002525941
BnaA03G0100900WE,21.55885055,-1.620650497,0.375462187,-4.316414684,1.59E-05,0.001477544
BnaA03G0101700WE,500.347876,-0.504900354,0.115866333,-4.357610556,1.31E-05,0.001314121
BnaA03G0123900WE,39.71817615,-1.008581866,0.298523997,-3.378562119,0.00072866,0.02228573
BnaA03G0129900WE,107.9248112,-0.57752793,0.16053419,-3.59753851,0.000321243,0.01291619
BnaA03G0131100WE,2916.253049,-0.503852708,0.10279569,-4.901496424,9.51E-07,0.000161405
BnaA03G0133400WE,1682.5451,-0.537891755,0.122663998,-4.385082544,1.16E-05,0.001198451
BnaA03G0135100WE,83.03688222,-0.893312617,0.246598228,-3.622542731,0.000291721,0.012063274
BnaA03G0138100WE,406.7353338,-0.588856309,0.10995544,-5.355408573,8.54E-08,2.21E-05
BnaA03G0153100WE,409.654058,-0.573419433,0.119783408,-4.78713575,1.69E-06,0.000262196
BnaA03G0153800WE,36.57738954,1.478264456,0.456328687,3.239472991,0.001197508,0.030746196
BnaA03G0162900WE,798.3166837,-0.96876585,0.275992191,-3.510120511,0.000447904,0.01623542
BnaA03G0164100WE,2023.646227,-0.678276691,0.169239547,-4.007790738,6.13E-05,0.003964771
BnaA03G0169200WE,18.10946014,-1.507765023,0.494947392,-3.046313704,0.00231666,0.048013282
BnaA03G0175000WE,865.5430797,-0.535736059,0.123804812,-4.32726361,1.51E-05,0.001434767
BnaA03G0178600WE,33.8723726,1.486819095,0.334061341,4.450736774,8.56E-06,0.000931871
BnaA03G0181200WE,146.5249087,0.580452552,0.183499747,3.163233531,0.001560271,0.03685724
BnaA03G0187500WE,902.8071672,-1.145463624,0.322013487,-3.557191454,0.000374841,0.014427513
BnaA03G0190400WE,1041.569735,-0.825561159,0.215891815,-3.823957661,0.000131326,0.006816587
BnaA03G0192100WE,90.36961026,1.476829678,0.275388997,5.362704001,8.20E-08,2.14E-05
BnaA03G0192700WE,165.5425932,-0.590247885,0.158025504,-3.735143188,0.000187608,0.008745589
BnaA03G0193900WE,63.44819333,-0.732495373,0.210856955,-3.473897145,0.000512958,0.017838844
BnaA03G0194600WE,250.2907657,-0.543469763,0.148053842,-3.670757577,0.000241833,0.010544499
BnaA03G0204200WE,273.7415869,0.601949388,0.155241671,3.877498761,0.000105536,0.005862119
BnaA03G0208500WE,127.5207715,-0.852237576,0.246536298,-3.456844213,0.000546541,0.018757148
BnaA03G0215200WE,4.085076159,2.822964919,0.92499183,3.051880921,0.002274123,0.047357025
BnaA03G0219700WE,424.5980481,-0.557384016,0.178381521,-3.124673527,0.001780025,0.040466664
BnaA03G0224400WE,77.29878099,0.554861904,0.178892863,3.101643611,0.001924495,0.042569373
BnaA03G0232200WE,959.0748052,-0.574447879,0.176534919,-3.254018429,0.001137849,0.02985654
BnaA03G0240200WE,602.6494532,0.58468223,0.097004084,6.027398082,1.67E-09,7.26E-07
BnaA03G0240700WE,127.748084,-1.019401955,0.170774458,-5.969288187,2.38E-09,9.96E-07
BnaA03G0241500WE,2008.833145,-0.691839568,0.203204801,-3.404641836,0.000662509,0.021025304
BnaA03G0245900WE,17.99259879,-1.626724327,0.500112202,-3.25271873,0.001143066,0.029903357
BnaA03G0248000WE,41.18596166,-1.272443828,0.358159292,-3.552731587,0.000381253,0.01458838
BnaA03G0251400WE,6.954660381,2.651595609,0.768007068,3.452566675,0.00055528,0.018895796
BnaA03G0251800WE,94.73175518,0.73268295,0.207378358,3.533073347,0.000410758,0.015302877
BnaA03G0255300WE,262.6971694,0.544181738,0.1322804,4.113850103,3.89E-05,0.002848545
BnaA03G0255800WE,68.14822442,0.57067727,0.183589124,3.108448142,0.001880726,0.041902682
BnaA03G0260200WE,199.8395017,0.66246691,0.218306191,3.034576836,0.002408734,0.049238214
BnaA03G0263300WE,166.3536278,-1.315568309,0.406408305,-3.237060596,0.001207678,0.030928027
BnaA03G0264800WE,7.888481017,4.011770603,1.066035929,3.763260218,0.000167713,0.008071976
BnaA03G0269900WE,697.0561756,0.530510693,0.106037563,5.003044949,5.64E-07,0.000106224
BnaA03G0274300WE,127.3065967,0.556732496,0.169197346,3.290432794,0.001000334,0.027291074
BnaA03G0278400WE,183.5020482,-0.525365241,0.140876713,-3.729255397,0.000192046,0.008889022
BnaA03G0278500WE,92.18961421,0.864004836,0.234509566,3.684305297,0.000229327,0.010141037
BnaA03G0280200WE,412.7939135,0.932151808,0.248186185,3.755856945,0.000172749,0.008244419
BnaA03G0284000WE,53.14790355,0.857354494,0.249147778,3.441148466,0.000579251,0.019445633
BnaA03G0292600WE,15.66556207,-1.522406884,0.487223276,-3.124659597,0.001780109,0.040466664
BnaA03G0293600WE,91.44060152,-1.745001285,0.49507205,-3.524742077,0.000423895,0.015647305
BnaA03G0295500WE,124.6964882,0.662565492,0.146780078,4.514001513,6.36E-06,0.00073728
BnaA03G0302400WE,1992.057859,-0.888869482,0.236088883,-3.764978136,0.000166564,0.008031472
BnaA03G0305800WE,104.1914891,-0.572317923,0.167092124,-3.42516396,0.000614428,0.020190724
BnaA03G0311300WE,27.21405147,1.327964472,0.400343179,3.317065311,0.000909683,0.025746742
BnaA03G0316700WE,144.6880538,0.842853899,0.159822857,5.273675574,1.34E-07,3.20E-05
BnaA03G0324900WE,106.9977482,1.398184796,0.356326927,3.923881945,8.71E-05,0.005129951
BnaA03G0328400WE,90.1389553,-3.612646402,0.541409552,-6.672668387,2.51E-11,1.82E-08
BnaA03G0340100WE,57.22498808,1.294511099,0.334256206,3.872810966,0.000107587,0.005938204
BnaA03G0341300WE,45.86809882,0.97425823,0.272841427,3.570785573,0.000355912,0.01397684
BnaA03G0344100WE,535.5345379,-0.742608436,0.08611723,-8.623227152,6.51E-18,1.10E-14
BnaA03G0344700WE,6.846214354,2.45229459,0.676609798,3.624385275,0.00028965,0.012015629
BnaA03G0344900WE,243.1705514,2.259241768,0.181574365,12.44251502,1.54E-35,1.61E-31
BnaA03G0347800WE,26.51285359,1.588356347,0.365137732,4.35001975,1.36E-05,0.001344055
BnaA03G0348700WE,251.2896015,0.750861227,0.162323778,4.62570078,3.73E-06,0.000500063
BnaA03G0354300WE,212.3707439,-0.578660362,0.180406889,-3.207529191,0.001338805,0.03317588
BnaA03G0358700WE,157.7709083,-0.693210556,0.206852258,-3.351235147,0.00080452,0.023757872
BnaA03G0368500WE,482.5402908,-1.377836761,0.272471891,-5.056803318,4.26E-07,8.44E-05
BnaA03G0369400WE,34.59600416,1.133185905,0.325270676,3.483824362,0.000494304,0.017340109
BnaA03G0373800WE,178.6808143,1.3272297,0.172127386,7.710741068,1.25E-14,1.36E-11
BnaA03G0376500WE,21.22557659,1.235489545,0.403846588,3.059304151,0.002218518,0.046588876
BnaA03G0389000WE,1555.06431,-0.585578158,0.08384667,-6.983916648,2.87E-12,2.38E-09
BnaA03G0394800WE,34.04541062,1.075376224,0.322827373,3.331118472,0.000864978,0.02496495
BnaA03G0395900WE,3416.414469,-0.537578797,0.085303877,-6.301926871,2.94E-10,1.63E-07
BnaA03G0398600WE,217.1186917,-1.167973296,0.200023289,-5.839186524,5.25E-09,1.94E-06
BnaA03G0400100WE,408.9647205,-0.514066942,0.114275333,-4.498494355,6.84E-06,0.000779325
BnaA03G0403600WE,122.2399854,0.722871287,0.171209066,4.222155416,2.42E-05,0.002023665
BnaA03G0404700WE,9.570981183,3.443675665,0.838715363,4.105893153,4.03E-05,0.002911706
BnaA03G0416200WE,59.26117963,0.808665422,0.257417107,3.141459528,0.00168108,0.038914257
BnaA03G0416700WE,220.012221,0.979504598,0.173062212,5.659840963,1.52E-08,4.98E-06
BnaA03G0421400WE,83.49841713,-1.486605202,0.418556564,-3.551742652,0.000382689,0.014621907
BnaA03G0424500WE,173.6770986,-1.198830537,0.335447479,-3.573824851,0.000351804,0.013857166
BnaA03G0428800WE,436.9210923,-0.5134658,0.114528579,-4.483298445,7.35E-06,0.000820662
BnaA03G0433500WE,33.16639997,6.278871825,1.623838392,3.866685166,0.000110325,0.006063682
